,exam_code,slot_index,day,type,duration,total_students,rooms,rooms_capacity,special_requirement
312,H7CSERE1,20,Wednesday,Afternoon,02:00,20,['Joseph Black C407 (no lift)'],[25],False
313,H7CSIME1,23,Thursday,Afternoon,02:00,12,['Gilbert Scott Conf Suite Rm 355 (no lift)'],[30],False
314,H7CSURE1,8,Friday,Afternoon,02:00,17,['John McIntyre Rm 208'],[40],False
315,H81022E1,20,Wednesday,Afternoon,02:00,64,['Senate'],[80],False
316,H81050E1,9,Friday,Evening,01:00,62,['Senate'],[80],False
317,H82006E1,5,Thursday,Afternoon,02:00,61,['Fore'],[64],False
318,H82024E1,11,Saturday,Afternoon,02:00,60,['Senate'],[80],False
319,H82029E1,22,Thursday,Morning,02:00,63,['James Watt Design Studio B'],[69],False
320,H82046E1,8,Friday,Afternoon,02:00,63,['Kelvin Hall'],[500],False
321,H83024E1,1,Wednesday,Morning,02:00,67,['Kelvin Gallery'],[230],False
322,H8A009E1,10,Saturday,Morning,02:00,42,['Rankine 630'],[55],False
323,H8A011E1,23,Thursday,Afternoon,02:00,63,['Kelvin Hall'],[500],False
324,H8B040E1,25,Friday,Morning,02:00,68,"['Kelvin Gallery', 'Kelvin Hall']","[230, 500]",False
325,H8B045E1,14,Monday,Afternoon,02:00,63,['Hunter East'],[195],False
326,H8C001E1,16,Tuesday,Morning,02:00,32,['Fore'],[64],False
327,H8C002E1,13,Monday,Morning,02:00,33,['Kelvin Blg Rm 323/324'],[50],False
328,H8C019E1,7,Friday,Morning,02:00,58,['Kelvin Gallery'],[230],False
329,H8C039E1,20,Wednesday,Afternoon,02:00,69,['Hunter West'],[195],False
330,H8C043E1,19,Wednesday,Morning,02:00,34,['Randolph'],[85],False
331,HG1EM0E1,19,Wednesday,Morning,02:00,58,['Kelvin Gallery'],[230],False
332,HG1J1AE1,7,Friday,Morning,02:00,23,"['Senate', 'Randolph']","[80, 85]",False
333,HG1J1BE1,2,Wednesday,Afternoon,02:00,24,['Senate'],[80],False
334,HG1S1CE1,11,Saturday,Afternoon,02:00,18,['OTC'],[110],False
335,HG2J3AE1,20,Wednesday,Afternoon,02:00,29,['Kelvin Hall'],[500],False
336,HG2J3BE1,17,Tuesday,Afternoon,02:00,29,['Kelvin Hall'],[500],False
337,HG2J3DE1,26,Friday,Afternoon,02:00,27,['John McIntyre Rm 201'],[100],False
338,HG2J4AE1,14,Monday,Afternoon,02:00,28,['Kelvin Blg Rm 220'],[50],False
339,HG2S3EE1,5,Thursday,Afternoon,02:00,23,['Joseph Black C407 (no lift)'],[25],False
340,HG3J5AE1,4,Thursday,Morning,02:30,15,['Kelvin Blg Rm 220'],[50],False
341,HG3J5BE1,19,Wednesday,Morning,02:00,14,['Gilbert Scott Conf Suite Rm 250'],[40],False
342,HG3J5GE1,1,Wednesday,Morning,02:00,8,"['59 Oakfield Ave Rm 302 (no lift)', 'John McIntyre Rm 201']","[10, 100]",False
343,HG3S5EE1,13,Monday,Morning,02:30,19,['Kelvin Gallery'],[230],False
344,HG3S5FE1,14,Monday,Afternoon,02:30,11,['Kelvin Gallery'],[230],False
345,HGAEM2E1,19,Wednesday,Morning,02:00,542,"['59 Oakfield Ave Rm 302 (no lift)', 'Randolph', 'Rankine 630', 'WILTF', 'Sir Charles Wilson', 'Fore', 'James Watt Design Studio B', 'Senate', 'John McIntyre Rm 201', 'Rankine 629', 'OTC']","[10, 85, 55, 60, 60, 64, 69, 80, 100, 53, 110]",False
346,HGBEM3E1,13,Monday,Morning,02:00,340,"['Kelvin Hall', 'WILTF', 'Gilbert Scott Conf Suite Rm 253', 'Gilbert Scott Conf Suite Rm 356']","[500, 60, 40, 40]",False
347,HGBEM4E1,17,Tuesday,Afternoon,02:00,17,['Randolph'],[85],False
348,HGCEMAE1,10,Saturday,Morning,02:00,2,['St Andrews Rm 237'],[30],False
349,HGCEMBE1,11,Saturday,Afternoon,02:00,38,['Gilbert Scott Conf Suite Rm 356'],[40],False
350,HGCEMCE1,26,Friday,Afternoon,02:00,6,['Joseph Black C407 (no lift)'],[25],False
351,HGCEMME1,3,Wednesday,Evening,02:00,90,['Kelvin Hall'],[500],False
352,J1A102E1,1,Wednesday,Morning,02:00,45,['Kelvin Hall'],[500],False
353,J1A110E1,8,Friday,Afternoon,02:00,43,['WILT 112'],[50],False
354,J1A111E1,23,Thursday,Afternoon,02:00,44,['WILT 112'],[50],False
355,J1A112E1,23,Thursday,Afternoon,02:00,11,['Rankine 630'],[55],False
356,J1A202E1,26,Friday,Afternoon,02:00,44,['Fore'],[64],False
357,J1A203E1,6,Thursday,Evening,01:30,48,['Kelvin Gallery'],[230],False
358,J1B109E1,26,Friday,Afternoon,02:00,47,['James Watt Design Studio A'],[54],False
359,J1B111E1,4,Thursday,Morning,02:00,56,['WILTF'],[60],False
360,J1B113E1,1,Wednesday,Morning,02:00,47,"['Rankine 629', 'Kelvin Blg Rm 220']","[53, 50]",False
361,J1B115E1,22,Thursday,Morning,02:00,11,['Adam Smith 915'],[26],False
362,J1B116E1,25,Friday,Morning,02:00,11,['Gilbert Scott Conf Suite Rm 355 (no lift)'],[30],False
363,J1B117E1,16,Tuesday,Morning,02:00,59,"['St Andrews Gym Hall', 'Bute']","[110, 230]",False
364,J1B203E1,7,Friday,Morning,02:00,11,['Hunter West'],[195],False
365,J1C106E1,17,Tuesday,Afternoon,02:00,20,['Gilbert Scott Conf Suite Rm 355 (no lift)'],[30],False
366,J1C111E1,26,Friday,Afternoon,02:00,35,['Rankine 601'],[37],False
367,J1C112E1,14,Monday,Afternoon,02:00,37,['St Andrews Rm 227 '],[50],False
368,J1C116E1,25,Friday,Morning,02:00,10,['Rankine 601'],[37],False
369,J1C119E1,10,Saturday,Morning,02:00,40,['James Watt Design Studio A'],[54],False
370,J1C122E1,7,Friday,Morning,02:00,10,['St Andrews Rm 234'],[40],False
371,J1C125E1,14,Monday,Afternoon,03:00,11,"['OTC', 'Gilbert Scott Conf Suite Rm 251']","[110, 15]",False
372,J1C205E1,10,Saturday,Morning,02:00,11,['Kelvin Hall'],[500],False
373,J1C227E1,22,Thursday,Morning,02:00,17,['James Watt Design Studio A'],[54],False
374,J51IMAE1,23,Thursday,Afternoon,02:00,47,"['Rankine 630', 'St Andrews Rm 227 ']","[55, 50]",False
375,J51R01E1,16,Tuesday,Morning,02:00,104,['Hunter East'],[195],False
376,J52EMME1,1,Wednesday,Morning,02:00,36,['Gilbert Scott Conf Suite Rm 356'],[40],False
377,J5BORME1,1,Wednesday,Morning,02:00,12,['St Andrews Rm 237'],[30],False
378,J5BSMAE1,25,Friday,Morning,02:00,14,['Sir Charles Wilson'],[60],False
379,J5BSTME1,7,Friday,Morning,02:00,42,['Rankine 630'],[55],False
380,J5CCCEE1,14,Monday,Afternoon,02:00,29,['Gilbert Scott Conf Suite Rm 250'],[40],False
381,J5CCRME1,19,Wednesday,Morning,02:00,25,['Kelvin Gallery'],[230],False
382,J5CMUSE1,16,Tuesday,Morning,02:00,46,"['OTC', 'Hunter East']","[110, 195]",False
383,K1AEU1E1,26,Friday,Afternoon,02:00,53,['WILTF'],[60],False
384,K1AHRSE1,4,Thursday,Morning,02:00,53,['James Watt Design Studio A'],[54],False
385,K1AHWAE2,21,Wednesday,Evening,00:50,58,"['Kelvin Gallery', 'Randolph']","[230, 85]",False
386,K1APADE1,17,Tuesday,Afternoon,02:00,59,['Sir Charles Wilson'],[60],False
387,K1ATS1E1,7,Friday,Morning,02:00,54,['Hunter West'],[195],False
388,K1BACOE1,4,Thursday,Morning,02:00,52,['Rankine 629'],[53],False
389,K1BBS1E1,1,Wednesday,Morning,02:00,48,['WILT 112'],[50],False
390,K1BCSTE1,13,Monday,Morning,02:00,48,['Rankine 629'],[53],False
391,K1BTMSE1,19,Wednesday,Morning,02:00,51,['James Watt Design Studio A'],[54],False
392,K41110E1,15,Monday,Evening,01:30,31,['Kelvin Blg Rm 220'],[50],False
393,K41210E1,9,Friday,Evening,01:30,30,['James Watt Design Studio B'],[69],False
394,K42120E1,3,Wednesday,Evening,01:30,31,['Kelvin Blg Rm 323/324'],[50],False
395,K43100E1,6,Thursday,Evening,01:30,28,['Gilbert Scott Conf Suite Rm 355 (no lift)'],[30],False
396,K4C110E1,24,Thursday,Evening,01:30,42,['Rankine 629'],[53],False
397,K4C120E1,9,Friday,Evening,01:30,42,['Kelvin Hall'],[500],False
398,K4C140E1,18,Tuesday,Evening,01:30,43,['Kelvin Hall'],[500],False
399,K4C280E1,20,Wednesday,Afternoon,02:00,9,['OTC'],[110],False
400,K4C290E1,7,Friday,Morning,02:00,8,['Hunter West'],[195],False
401,K4P100E1,21,Wednesday,Evening,01:30,16,['Kelvin Hall'],[500],False
402,K4P300E1,17,Tuesday,Afternoon,02:00,21,['Gilbert Scott Conf Suite Rm 253'],[40],False
403,L11100E1,26,Friday,Afternoon,03:00,160,"['Hunter East', 'Kelvin Hall']","[195, 500]",False
404,L11101E1,3,Wednesday,Evening,01:30,126,['Kelvin Gallery'],[230],False
405,L11102E1,6,Thursday,Evening,01:30,63,['John McIntyre Rm 201'],[100],False
406,L11110E1,20,Wednesday,Afternoon,02:00,25,['John McIntyre Rm 208'],[40],False
407,L11111E1,2,Wednesday,Afternoon,02:00,32,['Randolph'],[85],False
408,L11120E1,27,Friday,Evening,01:30,89,['Kelvin Hall'],[500],False
409,L11130E1,24,Thursday,Evening,01:30,14,['Rankine 630'],[55],False
410,L11140E1,24,Thursday,Evening,01:30,32,['WILTF'],[60],False
411,L11150E1,18,Tuesday,Evening,01:30,56,['Kelvin Gallery'],[230],False
412,L12302E1,22,Thursday,Morning,02:00,107,"['St Andrews Gym Hall', 'Hunter East']","[110, 195]",False
413,L12303E1,27,Friday,Evening,01:00,137,"['Kelvin Hall', 'Hunter East']","[500, 195]",False
414,L12310E1,2,Wednesday,Afternoon,02:00,21,['Joseph Black A504'],[25],False
415,L12320E1,7,Friday,Morning,03:00,31,['Kelvin Hall'],[500],False
416,L12330E1,4,Thursday,Morning,02:00,35,['John McIntyre Rm 201'],[100],False
417,L12404E1,24,Thursday,Evening,01:00,105,['Kelvin Hall'],[500],False
418,L13502E1,27,Friday,Evening,01:30,58,['James Watt Design Studio B'],[69],False
419,L13503E1,1,Wednesday,Morning,02:00,42,['John McIntyre Rm 201'],[100],False
420,L13504E1,15,Monday,Evening,01:30,46,['James Watt Design Studio A'],[54],False
421,L13505E1,10,Saturday,Morning,02:00,68,"['Senate', 'James Watt Design Studio B']","[80, 69]",False
422,L13507E1,24,Thursday,Evening,01:30,64,['Randolph'],[85],False
423,L13508E1,21,Wednesday,Evening,01:30,52,"['John McIntyre Rm 201', 'Rankine 629']","[100, 53]",False
424,L13509E1,6,Thursday,Evening,01:30,33,['Bute'],[230],False
425,L13510E1,4,Thursday,Morning,02:00,11,['Kelvin Gallery'],[230],False
426,L13511E1,17,Tuesday,Afternoon,02:00,8,['Rankine 629'],[53],False
427,L13516E1,18,Tuesday,Evening,01:30,20,['Rankine 629'],[53],False
428,L13520E1,14,Monday,Afternoon,02:00,15,['James Watt Design Studio A'],[54],False
429,L13521E1,4,Thursday,Morning,02:00,20,['Rankine 630'],[55],False
430,L31004E1,23,Thursday,Afternoon,02:00,88,['St Andrews Gym Hall'],[110],False
431,L31005E1,13,Monday,Morning,02:00,68,['Hunter West'],[195],False
432,L31013E1,1,Wednesday,Morning,02:00,59,"['OTC', 'Hunter West']","[110, 195]",False
433,L31073E1,10,Saturday,Morning,02:00,1,['St Andrews Rm 227 '],[50],False
434,L31097E1,11,Saturday,Afternoon,02:00,62,['Kelvin Gallery'],[230],False
435,L31107E1,5,Thursday,Afternoon,02:00,48,"['James Watt Design Studio B', 'Sir Charles Wilson']","[69, 60]",False
436,L31109E1,16,Tuesday,Morning,02:00,52,['Randolph'],[85],False
437,L3B015E1,17,Tuesday,Afternoon,02:00,34,"['Gilbert Scott Conf Suite Rm 253', 'St Andrews Rm 234']","[40, 40]",False
438,L3B021E1,14,Monday,Afternoon,02:00,30,['John McIntyre Rm 208'],[40],False
439,L3B026E1,10,Saturday,Morning,02:00,26,"['Gilbert Scott Conf Suite Rm 250', 'Gilbert Scott Conf Suite Rm 356']","[40, 40]",False
440,L3B030E1,3,Wednesday,Evening,01:30,27,['St Andrews Gym Hall'],[110],False
441,L3B032E1,26,Friday,Afternoon,02:00,48,['James Watt Design Studio B'],[69],False
442,L3B036E1,23,Thursday,Afternoon,02:00,25,['Bute'],[230],False
443,L3B046E1,6,Thursday,Evening,01:30,21,"['Gilbert Scott Conf Suite Rm 355 (no lift)', 'Rankine 601']","[30, 37]",False
444,L3B049E1,21,Wednesday,Evening,01:30,35,['Hunter East'],[195],False
445,L3B090E1,1,Wednesday,Morning,02:00,32,"['WILT 112', 'James Watt Design Studio B']","[50, 69]",False
446,L3B100E1,21,Wednesday,Evening,01:30,21,['Gilbert Scott Conf Suite Rm 355 (no lift)'],[30],False
447,L3C064E1,17,Tuesday,Afternoon,02:00,18,['Hunter East'],[195],False
448,L3C086E1,13,Monday,Morning,02:00,50,"['Kelvin Gallery', 'James Watt Design Studio B']","[230, 69]",False
449,L81112E1,2,Wednesday,Afternoon,02:00,89,['Hunter West'],[195],False
450,L81122E1,19,Wednesday,Morning,02:00,104,['Kelvin Gallery'],[230],False
451,L82111E1,23,Thursday,Afternoon,02:00,70,['Kelvin Gallery'],[230],False
452,L82113E1,27,Friday,Evening,01:30,75,['Randolph'],[85],False
453,L82120E1,3,Wednesday,Evening,01:30,46,['Rankine 629'],[53],False
454,L82121E1,11,Saturday,Afternoon,01:30,26,['Kelvin Gallery'],[230],False
455,L82124E1,6,Thursday,Evening,01:30,1,['Kelvin Blg Rm 323/324'],[50],False
456,L82125E1,1,Wednesday,Morning,02:00,83,"['Kelvin Gallery', 'Bute', 'Hunter East']","[230, 230, 195]",False
457,L82132E1,9,Friday,Evening,01:30,36,['Kelvin Blg Rm 220'],[50],False
458,L83112E1,4,Thursday,Morning,02:00,42,"['John McIntyre Rm 201', 'OTC']","[100, 110]",False
459,L83115E1,7,Friday,Morning,02:00,52,"['John McIntyre Rm 201', 'Rankine 629']","[100, 53]",False
460,L83118E1,20,Wednesday,Afternoon,02:00,24,['WILT 112'],[50],False
461,L83120E1,22,Thursday,Morning,02:00,14,['Kelvin Hall'],[500],False
462,L83121E1,10,Saturday,Morning,02:00,8,['WILT 112'],[50],False
463,L83122E1,10,Saturday,Morning,02:00,13,['Rankine 601'],[37],False
464,L83123E1,17,Tuesday,Afternoon,02:00,8,['59 Oakfield Ave Rm 302 (no lift)'],[10],False
465,L83160E1,13,Monday,Morning,03:00,82,['Randolph'],[85],False
466,LK10FAE1,24,Thursday,Evening,01:00,44,"['St Andrews Rm 227 ', 'St Andrews Gym Hall']","[50, 110]",False
467,LK10GAE1,6,Thursday,Evening,01:00,50,['Kelvin Hall'],[500],False
468,LK10IAE1,26,Friday,Afternoon,01:00,53,['Sir Charles Wilson'],[60],False
469,LK10JAE1,18,Tuesday,Evening,01:00,58,['Fore'],[64],False
470,LK10KBE1,9,Friday,Evening,01:00,6,['St Andrews Gym Hall'],[110],False
471,LK10RAE1,21,Wednesday,Evening,01:00,16,"['Rankine 629', 'Adam Smith 915']","[53, 26]",False
472,LK10SAE1,20,Wednesday,Afternoon,01:00,74,['Kelvin Hall'],[500],False
473,LK44FAE1,7,Friday,Morning,03:00,32,['Gilbert Scott Conf Suite Rm 356'],[40],False
474,LK44GAE1,7,Friday,Morning,03:00,11,['Sir Charles Wilson'],[60],False
475,LK44SAE1,11,Saturday,Afternoon,03:00,9,['Gilbert Scott Conf Suite Rm 251'],[15],False
476,LKA1FAE1,11,Saturday,Afternoon,02:00,141,"['Joseph Black C407 (no lift)', 'Gilbert Scott Conf Suite Rm 251', '59 Oakfield Ave Rm 302 (no lift)', 'Joseph Black A504', 'Adam Smith 915', 'St Andrews Rm 237', 'Hunter East']","[25, 15, 10, 25, 26, 30, 195]",False
477,LKA1GAE1,10,Saturday,Morning,02:00,48,"['Kelvin Blg Rm 220', 'James Watt Design Studio A']","[50, 54]",False
478,LKA1IAE1,10,Saturday,Morning,02:00,11,['Hunter East'],[195],False
479,LKA1JAE1,17,Tuesday,Afternoon,02:00,6,['Adam Smith 915'],[26],False
480,LKA1RAE1,10,Saturday,Morning,02:00,9,['St Andrews Rm 237'],[30],False
481,LKA1SAE1,4,Thursday,Morning,02:00,21,"['Rankine 629', 'Joseph Black A504', 'Rankine 630']","[53, 25, 55]",False
482,LKB2FAE1,22,Thursday,Morning,01:00,50,['Sir Charles Wilson'],[60],False
483,LKB2GAE1,18,Tuesday,Evening,01:00,24,['Bute'],[230],False
484,LKB2JAE1,27,Friday,Evening,01:00,5,['Gilbert Scott Conf Suite Rm 251'],[15],False
485,LKB2SAE1,18,Tuesday,Evening,01:00,9,['Kelvin Hall'],[500],False
486,LKC3FAE1,9,Friday,Evening,03:00,51,"['John McIntyre Rm 201', 'Rankine 629']","[100, 53]",False
487,LKC3GAE1,22,Thursday,Morning,03:00,22,['Kelvin Hall'],[500],False
488,LKC3RAE1,7,Friday,Morning,03:00,1,['WILTF'],[60],False
489,LKC3SAE1,17,Tuesday,Afternoon,03:00,3,['WILTF'],[60],False
490,M11341E1,6,Thursday,Evening,01:30,13,['Gilbert Scott Conf Suite Rm 251'],[15],False
491,M11343E1,21,Wednesday,Evening,01:30,14,"['Gilbert Scott Conf Suite Rm 251', 'Joseph Black A504']","[15, 25]",False
492,M11345E1,17,Tuesday,Afternoon,01:30,72,['OTC'],[110],False
493,M11347E1,1,Wednesday,Morning,01:30,80,"['Kelvin Hall', 'Hunter East', 'Hunter West']","[500, 195, 195]",False
494,M11351E1,8,Friday,Afternoon,02:00,38,['Kelvin Gallery'],[230],False
495,M11451E1,13,Monday,Morning,02:00,40,"['Kelvin Blg Rm 323/324', 'Sir Charles Wilson']","[50, 60]",False
496,M12353E1,25,Friday,Morning,02:00,64,['Kelvin Hall'],[500],False
497,M12365E1,5,Thursday,Afternoon,02:00,41,['Senate'],[80],False
498,M13367E1,11,Saturday,Afternoon,02:00,8,['Fore'],[64],False
499,M13369E1,16,Tuesday,Morning,02:00,41,['Sir Charles Wilson'],[60],False
500,M13468E1,22,Thursday,Morning,02:00,1,['Kelvin Hall'],[500],False
501,M1B351E1,27,Friday,Evening,01:30,11,['Adam Smith 915'],[26],False
502,M1B355E1,1,Wednesday,Morning,02:00,29,"['James Watt Design Studio B', 'John McIntyre Rm 208']","[69, 40]",False
503,M1B357E1,9,Friday,Evening,01:30,22,['St Andrews Rm 234'],[40],False
504,M1B359E1,19,Wednesday,Morning,02:00,22,['Rankine 601'],[37],False
505,M1B363E1,8,Friday,Afternoon,02:00,37,['St Andrews Rm 227 '],[50],False
506,M1B372E1,2,Wednesday,Afternoon,02:00,33,"['OTC', 'St Andrews Gym Hall']","[110, 110]",False
507,M1B373E1,13,Monday,Morning,02:00,34,"['Randolph', 'Bute']","[85, 230]",False
508,M1B374E1,14,Monday,Afternoon,02:00,15,['WILTF'],[60],False
509,M1B380E1,21,Wednesday,Evening,01:30,17,"['Joseph Black A504', 'Kelvin Hall']","[25, 500]",False
510,M1B382E1,17,Tuesday,Afternoon,02:00,13,['Rankine 630'],[55],False
511,M31001E1,11,Saturday,Afternoon,02:00,171,['Hunter West'],[195],False
512,M31006E1,13,Monday,Morning,02:00,82,['Hunter East'],[195],False
513,M31012E1,14,Monday,Afternoon,02:00,168,['Kelvin Hall'],[500],False
514,M33036E1,17,Tuesday,Afternoon,02:00,10,['Kelvin Hall'],[500],False
515,M33042E1,14,Monday,Afternoon,02:00,97,"['Hunter East', 'Kelvin Gallery', 'Kelvin Hall']","[195, 230, 500]",False
516,M33053E1,11,Saturday,Afternoon,02:00,28,['Kelvin Blg Rm 220'],[50],False
517,M33059E1,10,Saturday,Morning,03:00,30,"['Rankine 630', 'Randolph']","[55, 85]",False
518,M33060E1,1,Wednesday,Morning,02:00,82,"['St Andrews Gym Hall', 'Hunter West']","[110, 195]",False
519,M33064E1,23,Thursday,Afternoon,02:00,29,['Kelvin Gallery'],[230],False
520,M33074E1,19,Wednesday,Morning,02:00,48,['Kelvin Blg Rm 323/324'],[50],False
521,M3A002E1,2,Wednesday,Afternoon,02:00,155,"['Bute', 'Hunter East']","[230, 195]",False
522,M3A010E1,15,Monday,Evening,01:30,187,['Kelvin Hall'],[500],False
523,M3A015E1,27,Friday,Evening,01:30,176,['Bute'],[230],False
524,M3A019E1,9,Friday,Evening,01:30,42,['Kelvin Gallery'],[230],False
525,M3B030E1,3,Wednesday,Evening,02:00,184,['Kelvin Hall'],[500],False
526,M3B031E1,25,Friday,Morning,02:00,58,['Senate'],[80],False
527,M3B034E1,17,Tuesday,Afternoon,02:00,21,['OTC'],[110],False
528,M3B043E1,22,Thursday,Morning,02:00,51,"['Randolph', 'Senate', 'Kelvin Hall']","[85, 80, 500]",False
529,M3B049E1,7,Friday,Morning,02:00,9,['Gilbert Scott Conf Suite Rm 355 (no lift)'],[30],False
530,M3B055E1,4,Thursday,Morning,02:00,63,['Bute'],[230],False
531,M3B057E1,7,Friday,Morning,02:00,28,['Kelvin Blg Rm 220'],[50],False
532,M3B062E1,16,Tuesday,Morning,02:00,12,['Bute'],[230],False
533,M3B066E1,27,Friday,Evening,02:00,76,['Kelvin Gallery'],[230],False
534,N11102E1,8,Friday,Afternoon,02:00,155,['Hunter East'],[195],False
535,N11103E1,5,Thursday,Afternoon,02:00,90,['Kelvin Gallery'],[230],False
536,N12203E1,15,Monday,Evening,01:30,102,"['OTC', 'Kelvin Hall']","[110, 500]",False
537,N12403E1,1,Wednesday,Morning,02:00,81,['Randolph'],[85],False
538,N13301E1,14,Monday,Afternoon,02:00,20,['Adam Smith 915'],[26],False
539,N13302E1,4,Thursday,Morning,02:00,17,"['Hunter West', 'Bute']","[195, 230]",False
540,N13303E1,3,Wednesday,Evening,01:30,67,['Hunter East'],[195],False
541,N13304E1,2,Wednesday,Afternoon,01:30,125,"['Hunter West', 'Kelvin Hall']","[195, 500]",False
542,N13305E1,11,Saturday,Afternoon,02:10,28,['Kelvin Gallery'],[230],False
543,N1A104E1,13,Monday,Morning,01:30,62,"['Sir Charles Wilson', 'Rankine 630']","[60, 55]",False
544,N1A110E1,22,Thursday,Morning,01:30,83,['Kelvin Hall'],[500],False
545,N1A402E1,6,Thursday,Evening,02:00,83,['Kelvin Hall'],[500],False
546,N1B201E1,2,Wednesday,Afternoon,01:30,120,['Kelvin Hall'],[500],False
547,N1B202E1,16,Tuesday,Morning,01:30,123,['Kelvin Hall'],[500],False
548,N1B404E1,17,Tuesday,Afternoon,02:00,30,['Randolph'],[85],False
549,N1B405E1,5,Thursday,Afternoon,02:00,45,"['Sir Charles Wilson', 'WILT 112']","[60, 50]",False
550,N1B406E1,21,Wednesday,Evening,01:30,48,['Fore'],[64],False
551,N1B407E1,26,Friday,Afternoon,02:00,38,"['Gilbert Scott Conf Suite Rm 253', 'Randolph']","[40, 85]",False
552,N1B408E1,10,Saturday,Morning,02:00,14,['Gilbert Scott Conf Suite Rm 251'],[15],False
553,N1B409E1,19,Wednesday,Morning,02:00,31,['Kelvin Gallery'],[230],False
554,N1B410E1,3,Wednesday,Evening,01:30,114,"['Kelvin Blg Rm 323/324', 'St Andrews Rm 227 ', 'WILT 112', 'John McIntyre Rm 208']","[50, 50, 50, 40]",False
555,N1B420E1,18,Tuesday,Evening,01:30,19,"['Fore', 'St Andrews Rm 234']","[64, 40]",False
556,N1B422E1,8,Friday,Afternoon,02:00,25,"['Fore', 'Rankine 629']","[64, 53]",False
557,Q13013E1,21,Wednesday,Evening,01:30,1,['Hunter East'],[195],False
558,Q13017E1,6,Thursday,Evening,01:30,2,['59 Oakfield Ave Rm 302 (no lift)'],[10],False
559,Q31301E1,4,Thursday,Morning,02:00,78,"['Kelvin Gallery', 'Senate']","[230, 80]",False
560,Q32302E1,15,Monday,Evening,01:30,45,"['John McIntyre Rm 201', 'Fore', 'Bute']","[100, 64, 230]",False
561,Q33211E1,3,Wednesday,Evening,01:30,56,"['James Watt Design Studio B', 'Fore', 'Sir Charles Wilson']","[69, 64, 60]",False
562,Q33307E1,1,Wednesday,Morning,02:00,51,"['John McIntyre Rm 201', 'WILTF']","[100, 60]",False
563,Q33308E1,13,Monday,Morning,03:00,48,['St Andrews Rm 227 '],[50],False
564,Q3A201E1,20,Wednesday,Afternoon,02:00,64,['Bute'],[230],False
565,Q3A301E1,11,Saturday,Afternoon,02:00,2,['Kelvin Hall'],[500],False
566,Q3A303E1,18,Tuesday,Evening,01:30,10,['Joseph Black A504'],[25],False
567,Q3A307E1,20,Wednesday,Afternoon,02:00,26,['Hunter East'],[195],False
568,Q3A308E1,26,Friday,Afternoon,03:00,26,['Adam Smith 915'],[26],False
569,Q3B201E1,24,Thursday,Evening,01:30,17,['Kelvin Gallery'],[230],False
570,Q3B211E1,18,Tuesday,Evening,01:30,6,['Gilbert Scott Conf Suite Rm 355 (no lift)'],[30],False
571,Q4A101E1,27,Friday,Evening,03:00,49,['Kelvin Blg Rm 220'],[50],False
572,Q4A106E1,14,Monday,Afternoon,03:00,11,['WILTF'],[60],False
573,Q4A210E1,7,Friday,Morning,03:00,39,['Kelvin Gallery'],[230],False
574,Q4A219E1,8,Friday,Afternoon,03:00,7,['WILT 112'],[50],False
575,Q4B102E1,19,Wednesday,Morning,03:00,22,['John McIntyre Rm 208'],[40],False
576,Q4B104E1,26,Friday,Afternoon,02:00,14,['Bute'],[230],False
577,Q81001E1,5,Thursday,Afternoon,02:00,100,['Kelvin Hall'],[500],False
578,Q81003E1,23,Thursday,Afternoon,02:00,47,['John McIntyre Rm 201'],[100],False
579,Q81009E1,18,Tuesday,Evening,01:00,16,['Kelvin Blg Rm 220'],[50],False
580,Q81011E1,27,Friday,Evening,01:00,2,['Kelvin Gallery'],[230],False
581,Q81016E1,27,Friday,Evening,01:00,14,"['Gilbert Scott Conf Suite Rm 251', 'Kelvin Gallery']","[15, 230]",False
582,Q82024E1,15,Monday,Evening,01:30,5,['Gilbert Scott Conf Suite Rm 250'],[40],False
583,Q82028E1,6,Thursday,Evening,01:30,6,"['Gilbert Scott Conf Suite Rm 250', '59 Oakfield Ave Rm 302 (no lift)']","[40, 10]",False
584,Q82031E1,9,Friday,Evening,01:00,3,['Gilbert Scott Conf Suite Rm 251'],[15],False
585,Q83108E1,24,Thursday,Evening,01:00,1,['Joseph Black A504'],[25],False
586,Q83110E1,15,Monday,Evening,01:00,1,['Rankine 630'],[55],False
587,Q83142E1,1,Wednesday,Morning,02:00,13,"['WILTF', 'Randolph']","[60, 85]",False
588,Q83144E1,18,Tuesday,Evening,01:00,6,['Sir Charles Wilson'],[60],False
589,Q83168E1,6,Thursday,Evening,01:00,5,['Joseph Black A504'],[25],False
590,Q83170E1,24,Thursday,Evening,01:00,2,['Gilbert Scott Conf Suite Rm 355 (no lift)'],[30],False
591,Q83172E1,15,Monday,Evening,01:00,3,['Bute'],[230],False
592,Q83184E1,2,Wednesday,Afternoon,02:00,11,['Senate'],[80],False
593,Q83186E1,6,Thursday,Evening,01:00,2,['Joseph Black C407 (no lift)'],[25],False
594,Q83198E1,19,Wednesday,Morning,02:00,1,['Kelvin Blg Rm 220'],[50],False
595,Q8A310E1,13,Monday,Morning,02:00,52,['Hunter West'],[195],False
596,Q8B043E1,26,Friday,Afternoon,02:00,26,['St Andrews Rm 237'],[30],False
597,Q8B044E1,24,Thursday,Evening,01:00,3,['James Watt Design Studio B'],[69],False
598,Q8B045E1,17,Tuesday,Afternoon,02:00,14,['Gilbert Scott Conf Suite Rm 250'],[40],False
599,Q8B056E1,23,Thursday,Afternoon,01:00,87,['Kelvin Gallery'],[230],False
