,exam_code,slot_index,day,type,duration,total_students,rooms,rooms_capacity,special_requirement
297,H72LOGE1,11,Saturday,Afternoon,02:00,23,['Gilbert Scott Conf Suite Rm 253'],[40],False
298,H72NNSE1,14,Monday,Afternoon,02:00,65,"['St Andrews Gym Hall', 'Kelvin Hall']","[110, 500]",False
299,H7ACS1E1,27,Friday,Evening,01:30,92,['Kelvin Gallery'],[230],False
300,H7BEGDE1,19,Wednesday,Morning,02:00,65,['Hunter East'],[195],False
301,H7BMACE1,17,Tuesday,Afternoon,02:00,24,['Gilbert Scott Conf Suite Rm 250'],[40],False
302,H7BMOQE1,1,Wednesday,Morning,02:00,120,['Hunter East'],[195],False
303,H7CAMFE1,1,Wednesday,Morning,02:00,30,['St Andrews Rm 227 '],[50],False
304,H7CCNGE1,26,Friday,Afternoon,02:00,25,['Fore'],[64],False
305,H7CEPDE1,20,Wednesday,Afternoon,02:00,21,['St Andrews Gym Hall'],[110],False
306,H7CFAME1,7,Friday,Morning,02:00,43,['Hunter West'],[195],False
307,H7CFOOE1,22,Thursday,Morning,02:00,41,['Kelvin Gallery'],[230],False
308,H7CHCME1,16,Tuesday,Morning,02:00,25,['John McIntyre Rm 208'],[40],False
309,H7CLASE1,13,Monday,Morning,02:00,9,['Sir Charles Wilson'],[60],False
310,H7CMSGE1,5,Thursday,Afternoon,02:00,66,['Randolph'],[85],False
311,H7CORGE1,13,Monday,Morning,02:00,22,['Adam Smith 915'],[26],False
312,H7CSERE1,2,Wednesday,Afternoon,02:00,20,['OTC'],[110],False
313,H7CSIME1,16,Tuesday,Morning,02:00,12,['John McIntyre Rm 208'],[40],False
314,H7CSURE1,11,Saturday,Afternoon,02:00,17,['Kelvin Hall'],[500],False
315,H81022E1,7,Friday,Morning,02:00,64,"['OTC', 'St Andrews Gym Hall', 'Bute', 'Hunter West', 'Randolph']","[110, 110, 230, 195, 85]",False
316,H81050E1,27,Friday,Evening,01:00,62,"['James Watt Design Studio B', 'Bute']","[69, 230]",False
317,H82006E1,17,Tuesday,Afternoon,02:00,61,['Senate'],[80],False
318,H82024E1,4,Thursday,Morning,02:00,60,['Kelvin Hall'],[500],False
319,H82029E1,26,Friday,Afternoon,02:00,63,['Kelvin Gallery'],[230],False
320,H82046E1,22,Thursday,Morning,02:00,63,['Fore'],[64],False
321,H83024E1,2,Wednesday,Afternoon,02:00,67,['Senate'],[80],False
322,H8A009E1,4,Thursday,Morning,02:00,42,['Hunter East'],[195],False
323,H8A011E1,14,Monday,Afternoon,02:00,63,['Bute'],[230],False
324,H8B040E1,7,Friday,Morning,02:00,68,['Bute'],[230],False
325,H8B045E1,5,Thursday,Afternoon,02:00,63,['James Watt Design Studio B'],[69],False
326,H8C001E1,7,Friday,Morning,02:00,32,['James Watt Design Studio A'],[54],False
327,H8C002E1,1,Wednesday,Morning,02:00,33,"['St Andrews Rm 234', 'Rankine 601']","[40, 37]",False
328,H8C019E1,13,Monday,Morning,02:00,58,['WILTF'],[60],False
329,H8C039E1,10,Saturday,Morning,02:00,69,"['Bute', 'Hunter East']","[230, 195]",False
330,H8C043E1,16,Tuesday,Morning,02:00,34,"['James Watt Design Studio A', 'Rankine 630']","[54, 55]",False
331,HG1EM0E1,11,Saturday,Afternoon,02:00,58,"['Bute', 'Kelvin Hall']","[230, 500]",False
332,HG1J1AE1,1,Wednesday,Morning,02:00,23,['Joseph Black C407 (no lift)'],[25],False
333,HG1J1BE1,13,Monday,Morning,02:00,24,"['St Andrews Rm 237', 'St Andrews Rm 227 ']","[30, 50]",False
334,HG1S1CE1,22,Thursday,Morning,02:00,18,['Kelvin Hall'],[500],False
335,HG2J3AE1,14,Monday,Afternoon,02:00,29,['Kelvin Hall'],[500],False
336,HG2J3BE1,5,Thursday,Afternoon,02:00,29,['Gilbert Scott Conf Suite Rm 355 (no lift)'],[30],False
337,HG2J3DE1,23,Thursday,Afternoon,02:00,27,['Randolph'],[85],False
338,HG2J4AE1,25,Friday,Morning,02:00,28,['St Andrews Rm 227 '],[50],False
339,HG2S3EE1,1,Wednesday,Morning,02:00,23,['John McIntyre Rm 208'],[40],False
340,HG3J5AE1,10,Saturday,Morning,02:30,15,['WILT 112'],[50],False
341,HG3J5BE1,23,Thursday,Afternoon,02:00,14,['Kelvin Gallery'],[230],False
342,HG3J5GE1,14,Monday,Afternoon,02:00,8,['59 Oakfield Ave Rm 302 (no lift)'],[10],False
343,HG3S5EE1,7,Friday,Morning,02:30,19,"['John McIntyre Rm 201', 'John McIntyre Rm 208']","[100, 40]",False
344,HG3S5FE1,26,Friday,Afternoon,02:30,11,['St Andrews Rm 237'],[30],False
345,HGAEM2E1,11,Saturday,Afternoon,02:00,542,"['Senate', 'James Watt Design Studio A', 'Rankine 630', 'WILTF', 'Sir Charles Wilson', 'Fore', 'James Watt Design Studio B', 'Randolph', '59 Oakfield Ave Rm 302 (no lift)', 'John McIntyre Rm 201']","[80, 54, 55, 60, 60, 64, 69, 85, 10, 100]",False
346,HGBEM3E1,10,Saturday,Morning,02:00,340,['Kelvin Hall'],[500],False
347,HGBEM4E1,25,Friday,Morning,02:00,17,"['John McIntyre Rm 201', 'St Andrews Rm 227 ']","[100, 50]",False
348,HGCEMAE1,20,Wednesday,Afternoon,02:00,2,['Kelvin Gallery'],[230],False
349,HGCEMBE1,20,Wednesday,Afternoon,02:00,38,['St Andrews Gym Hall'],[110],False
350,HGCEMCE1,4,Thursday,Morning,02:00,6,['St Andrews Rm 227 '],[50],False
351,HGCEMME1,25,Friday,Morning,02:00,90,['John McIntyre Rm 201'],[100],False
352,J1A102E1,14,Monday,Afternoon,02:00,45,['Kelvin Hall'],[500],False
353,J1A110E1,5,Thursday,Afternoon,02:00,43,['St Andrews Rm 227 '],[50],False
354,J1A111E1,2,Wednesday,Afternoon,02:00,44,"['John McIntyre Rm 201', 'St Andrews Gym Hall']","[100, 110]",False
355,J1A112E1,8,Friday,Afternoon,02:00,11,['Senate'],[80],False
356,J1A202E1,20,Wednesday,Afternoon,02:00,44,['Bute'],[230],False
357,J1A203E1,24,Thursday,Evening,01:30,48,['Kelvin Hall'],[500],False
358,J1B109E1,20,Wednesday,Afternoon,02:00,47,['Kelvin Gallery'],[230],False
359,J1B111E1,26,Friday,Afternoon,02:00,56,['Kelvin Hall'],[500],False
360,J1B113E1,23,Thursday,Afternoon,02:00,47,['St Andrews Gym Hall'],[110],False
361,J1B115E1,20,Wednesday,Afternoon,02:00,11,['Kelvin Gallery'],[230],False
362,J1B116E1,2,Wednesday,Afternoon,02:00,11,['Gilbert Scott Conf Suite Rm 251'],[15],False
363,J1B117E1,7,Friday,Morning,02:00,59,['Bute'],[230],False
364,J1B203E1,14,Monday,Afternoon,02:00,11,['WILTF'],[60],False
365,J1C106E1,19,Wednesday,Morning,02:00,20,['Kelvin Hall'],[500],False
366,J1C111E1,11,Saturday,Afternoon,02:00,35,['Kelvin Blg Rm 220'],[50],False
367,J1C112E1,7,Friday,Morning,02:00,37,['Bute'],[230],False
368,J1C116E1,14,Monday,Afternoon,02:00,10,['Bute'],[230],False
369,J1C119E1,14,Monday,Afternoon,02:00,40,['OTC'],[110],False
370,J1C122E1,22,Thursday,Morning,02:00,10,['59 Oakfield Ave Rm 302 (no lift)'],[10],False
371,J1C125E1,4,Thursday,Morning,03:00,11,['Joseph Black A504'],[25],False
372,J1C205E1,10,Saturday,Morning,02:00,11,['Gilbert Scott Conf Suite Rm 253'],[40],False
373,J1C227E1,20,Wednesday,Afternoon,02:00,17,['Rankine 601'],[37],False
374,J51IMAE1,23,Thursday,Afternoon,02:00,47,['Kelvin Gallery'],[230],False
375,J51R01E1,7,Friday,Morning,02:00,104,['St Andrews Gym Hall'],[110],False
376,J52EMME1,20,Wednesday,Afternoon,02:00,36,['Kelvin Gallery'],[230],False
377,J5BORME1,20,Wednesday,Afternoon,02:00,12,['James Watt Design Studio B'],[69],False
378,J5BSMAE1,5,Thursday,Afternoon,02:00,14,"['Rankine 629', 'Kelvin Hall']","[53, 500]",False
379,J5BSTME1,17,Tuesday,Afternoon,02:00,42,"['WILT 112', 'Kelvin Hall']","[50, 500]",False
380,J5CCCEE1,23,Thursday,Afternoon,02:00,29,['Hunter East'],[195],False
381,J5CCRME1,1,Wednesday,Morning,02:00,25,"['Rankine 629', 'Gilbert Scott Conf Suite Rm 253']","[53, 40]",False
382,J5CMUSE1,14,Monday,Afternoon,02:00,46,['Kelvin Hall'],[500],False
383,K1AEU1E1,4,Thursday,Morning,02:00,53,['Bute'],[230],False
384,K1AHRSE1,10,Saturday,Morning,02:00,53,['Rankine 630'],[55],False
385,K1AHWAE2,15,Monday,Evening,00:50,58,['Randolph'],[85],False
386,K1APADE1,4,Thursday,Morning,02:00,59,['Kelvin Gallery'],[230],False
387,K1ATS1E1,7,Friday,Morning,02:00,54,['Fore'],[64],False
388,K1BACOE1,8,Friday,Afternoon,02:00,52,['Kelvin Hall'],[500],False
389,K1BBS1E1,1,Wednesday,Morning,02:00,48,"['James Watt Design Studio A', 'St Andrews Rm 227 ', 'WILT 112']","[54, 50, 50]",False
390,K1BCSTE1,16,Tuesday,Morning,02:00,48,['James Watt Design Studio B'],[69],False
391,K1BTMSE1,20,Wednesday,Afternoon,02:00,51,"['Kelvin Gallery', 'Hunter East']","[230, 195]",False
392,K41110E1,11,Saturday,Afternoon,01:30,31,['Hunter East'],[195],False
393,K41210E1,9,Friday,Evening,01:30,30,['Rankine 630'],[55],False
394,K42120E1,24,Thursday,Evening,01:30,31,['James Watt Design Studio B'],[69],False
395,K43100E1,9,Friday,Evening,01:30,28,['Kelvin Hall'],[500],False
396,K4C110E1,15,Monday,Evening,01:30,42,['James Watt Design Studio A'],[54],False
397,K4C120E1,3,Wednesday,Evening,01:30,42,['Rankine 629'],[53],False
398,K4C140E1,21,Wednesday,Evening,01:30,43,['Kelvin Hall'],[500],False
399,K4C280E1,8,Friday,Afternoon,02:00,9,['St Andrews Rm 237'],[30],False
400,K4C290E1,14,Monday,Afternoon,02:00,8,['WILTF'],[60],False
401,K4P100E1,6,Thursday,Evening,01:30,16,['Kelvin Hall'],[500],False
402,K4P300E1,1,Wednesday,Morning,02:00,21,"['John McIntyre Rm 208', 'Rankine 601', 'Gilbert Scott Conf Suite Rm 355 (no lift)']","[40, 37, 30]",False
403,L11100E1,5,Thursday,Afternoon,03:00,160,['Kelvin Hall'],[500],False
404,L11101E1,16,Tuesday,Morning,01:30,126,"['Hunter West', 'Hunter East']","[195, 195]",False
405,L11102E1,19,Wednesday,Morning,01:30,63,['Hunter West'],[195],False
406,L11110E1,13,Monday,Morning,02:00,25,"['OTC', 'Rankine 629']","[110, 53]",False
407,L11111E1,11,Saturday,Afternoon,02:00,32,"['Kelvin Gallery', 'Kelvin Blg Rm 323/324', 'Kelvin Blg Rm 220']","[230, 50, 50]",False
408,L11120E1,3,Wednesday,Evening,01:30,89,['Hunter West'],[195],False
409,L11130E1,27,Friday,Evening,01:30,14,"['St Andrews Rm 237', 'Rankine 629']","[30, 53]",False
410,L11140E1,24,Thursday,Evening,01:30,32,"['Gilbert Scott Conf Suite Rm 250', 'Sir Charles Wilson']","[40, 60]",False
411,L11150E1,15,Monday,Evening,01:30,56,['Kelvin Gallery'],[230],False
412,L12302E1,25,Friday,Morning,02:00,107,['Kelvin Gallery'],[230],False
413,L12303E1,6,Thursday,Evening,01:00,137,['Kelvin Gallery'],[230],False
414,L12310E1,11,Saturday,Afternoon,02:00,21,"['St Andrews Rm 234', 'Gilbert Scott Conf Suite Rm 253']","[40, 40]",False
415,L12320E1,19,Wednesday,Morning,03:00,31,['St Andrews Gym Hall'],[110],False
416,L12330E1,16,Tuesday,Morning,02:00,35,['James Watt Design Studio A'],[54],False
417,L12404E1,3,Wednesday,Evening,01:00,105,['Kelvin Hall'],[500],False
418,L13502E1,27,Friday,Evening,01:30,58,"['WILTF', 'John McIntyre Rm 201']","[60, 100]",False
419,L13503E1,16,Tuesday,Morning,02:00,42,['Fore'],[64],False
420,L13504E1,24,Thursday,Evening,01:30,46,['Bute'],[230],False
421,L13505E1,4,Thursday,Morning,02:00,68,['Randolph'],[85],False
422,L13507E1,21,Wednesday,Evening,01:30,64,['Bute'],[230],False
423,L13508E1,9,Friday,Evening,01:30,52,"['Hunter West', 'Rankine 629', 'Kelvin Hall']","[195, 53, 500]",False
424,L13509E1,18,Tuesday,Evening,01:30,33,['Kelvin Hall'],[500],False
425,L13510E1,1,Wednesday,Morning,02:00,11,['St Andrews Rm 227 '],[50],False
426,L13511E1,13,Monday,Morning,02:00,8,['Gilbert Scott Conf Suite Rm 250'],[40],False
427,L13516E1,6,Thursday,Evening,01:30,20,['Rankine 630'],[55],False
428,L13520E1,1,Wednesday,Morning,02:00,15,"['Gilbert Scott Conf Suite Rm 251', 'Joseph Black A504']","[15, 25]",False
429,L13521E1,25,Friday,Morning,02:00,20,"['St Andrews Rm 227 ', 'Gilbert Scott Conf Suite Rm 250']","[50, 40]",False
430,L31004E1,8,Friday,Afternoon,02:00,88,['John McIntyre Rm 201'],[100],False
431,L31005E1,10,Saturday,Morning,02:00,68,['Senate'],[80],False
432,L31013E1,14,Monday,Afternoon,02:00,59,['St Andrews Gym Hall'],[110],False
433,L31073E1,4,Thursday,Morning,02:00,1,['Hunter East'],[195],False
434,L31097E1,23,Thursday,Afternoon,02:00,62,['Senate'],[80],False
435,L31107E1,4,Thursday,Morning,02:00,48,['Kelvin Blg Rm 220'],[50],False
436,L31109E1,2,Wednesday,Afternoon,02:00,52,['Kelvin Gallery'],[230],False
437,L3B015E1,4,Thursday,Morning,02:00,34,['WILT 112'],[50],False
438,L3B021E1,13,Monday,Morning,02:00,30,['James Watt Design Studio A'],[54],False
439,L3B026E1,10,Saturday,Morning,02:00,26,"['James Watt Design Studio A', 'Bute']","[54, 230]",False
440,L3B030E1,15,Monday,Evening,01:30,27,['Kelvin Blg Rm 323/324'],[50],False
441,L3B032E1,1,Wednesday,Morning,02:00,48,['James Watt Design Studio A'],[54],False
442,L3B036E1,23,Thursday,Afternoon,02:00,25,['OTC'],[110],False
443,L3B046E1,6,Thursday,Evening,01:30,21,['John McIntyre Rm 201'],[100],False
444,L3B049E1,18,Tuesday,Evening,01:30,35,['Rankine 629'],[53],False
445,L3B090E1,8,Friday,Afternoon,02:00,32,['Rankine 630'],[55],False
446,L3B100E1,24,Thursday,Evening,01:30,21,['OTC'],[110],False
447,L3C064E1,2,Wednesday,Afternoon,02:00,18,['OTC'],[110],False
448,L3C086E1,4,Thursday,Morning,02:00,50,['Hunter West'],[195],False
449,L81112E1,1,Wednesday,Morning,02:00,89,['Hunter West'],[195],False
450,L81122E1,14,Monday,Afternoon,02:00,104,['Kelvin Hall'],[500],False
451,L82111E1,13,Monday,Morning,02:00,70,['Kelvin Gallery'],[230],False
452,L82113E1,27,Friday,Evening,01:30,75,"['Kelvin Hall', 'Bute']","[500, 230]",False
453,L82120E1,4,Thursday,Morning,01:30,46,['James Watt Design Studio B'],[69],False
454,L82121E1,9,Friday,Evening,01:30,26,['Hunter East'],[195],False
455,L82124E1,15,Monday,Evening,01:30,1,['Gilbert Scott Conf Suite Rm 253'],[40],False
456,L82125E1,1,Wednesday,Morning,02:00,83,['Randolph'],[85],False
457,L82132E1,18,Tuesday,Evening,01:30,36,['Randolph'],[85],False
458,L83112E1,22,Thursday,Morning,02:00,42,['James Watt Design Studio A'],[54],False
459,L83115E1,1,Wednesday,Morning,02:00,52,['Senate'],[80],False
460,L83118E1,10,Saturday,Morning,02:00,24,['St Andrews Gym Hall'],[110],False
461,L83120E1,20,Wednesday,Afternoon,02:00,14,['St Andrews Rm 227 '],[50],False
462,L83121E1,25,Friday,Morning,02:00,8,"['Joseph Black C407 (no lift)', 'Joseph Black A504']","[25, 25]",False
463,L83122E1,16,Tuesday,Morning,02:00,13,['OTC'],[110],False
464,L83123E1,2,Wednesday,Afternoon,02:00,8,['59 Oakfield Ave Rm 302 (no lift)'],[10],False
465,L83160E1,5,Thursday,Afternoon,03:00,82,['Bute'],[230],False
466,LK10FAE1,27,Friday,Evening,01:00,44,['Kelvin Hall'],[500],False
467,LK10GAE1,24,Thursday,Evening,01:00,50,['Kelvin Blg Rm 323/324'],[50],False
468,LK10IAE1,3,Wednesday,Evening,01:00,53,['Hunter West'],[195],False
469,LK10JAE1,18,Tuesday,Evening,01:00,58,['Senate'],[80],False
470,LK10KBE1,21,Wednesday,Evening,01:00,6,['St Andrews Gym Hall'],[110],False
471,LK10RAE1,21,Wednesday,Evening,01:00,16,['Kelvin Hall'],[500],False
472,LK10SAE1,24,Thursday,Evening,01:00,74,['Senate'],[80],False
473,LK44FAE1,14,Monday,Afternoon,03:00,32,['Kelvin Blg Rm 323/324'],[50],False
474,LK44GAE1,22,Thursday,Morning,03:00,11,['Kelvin Gallery'],[230],False
475,LK44SAE1,13,Monday,Morning,03:00,9,['St Andrews Rm 237'],[30],False
476,LKA1FAE1,4,Thursday,Morning,02:00,141,['Kelvin Hall'],[500],False
477,LKA1GAE1,23,Thursday,Afternoon,02:00,48,['James Watt Design Studio B'],[69],False
478,LKA1IAE1,26,Friday,Afternoon,02:00,11,['Fore'],[64],False
479,LKA1JAE1,19,Wednesday,Morning,02:00,6,['St Andrews Rm 234'],[40],False
480,LKA1RAE1,23,Thursday,Afternoon,02:00,9,['St Andrews Rm 234'],[40],False
481,LKA1SAE1,4,Thursday,Morning,02:00,21,['Rankine 601'],[37],False
482,LKB2FAE1,21,Wednesday,Evening,01:00,50,['WILT 112'],[50],False
483,LKB2GAE1,24,Thursday,Evening,01:00,24,"['Senate', 'Gilbert Scott Conf Suite Rm 356']","[80, 40]",False
484,LKB2JAE1,24,Thursday,Evening,01:00,5,['Gilbert Scott Conf Suite Rm 253'],[40],False
485,LKB2SAE1,24,Thursday,Evening,01:00,9,['Sir Charles Wilson'],[60],False
486,LKC3FAE1,14,Monday,Afternoon,03:00,51,['Rankine 629'],[53],False
487,LKC3GAE1,26,Friday,Afternoon,03:00,22,['Rankine 630'],[55],False
488,LKC3RAE1,13,Monday,Morning,03:00,1,['Gilbert Scott Conf Suite Rm 251'],[15],False
489,LKC3SAE1,23,Thursday,Afternoon,03:00,3,['Adam Smith 915'],[26],False
490,M11341E1,3,Wednesday,Evening,01:30,13,['Joseph Black A504'],[25],False
491,M11343E1,6,Thursday,Evening,01:30,14,['WILTF'],[60],False
492,M11345E1,21,Wednesday,Evening,01:30,72,['Hunter East'],[195],False
493,M11347E1,15,Monday,Evening,01:30,80,['OTC'],[110],False
494,M11351E1,13,Monday,Morning,02:00,38,['Hunter East'],[195],False
495,M11451E1,22,Thursday,Morning,02:00,40,['Hunter West'],[195],False
496,M12353E1,1,Wednesday,Morning,02:00,64,['John McIntyre Rm 201'],[100],False
497,M12365E1,20,Wednesday,Afternoon,02:00,41,['Kelvin Hall'],[500],False
498,M13367E1,14,Monday,Afternoon,02:00,8,['WILTF'],[60],False
499,M13369E1,8,Friday,Afternoon,02:00,41,['WILTF'],[60],False
500,M13468E1,13,Monday,Morning,02:00,1,['Sir Charles Wilson'],[60],False
501,M1B351E1,15,Monday,Evening,01:30,11,['Sir Charles Wilson'],[60],False
502,M1B355E1,17,Tuesday,Afternoon,02:00,29,['Kelvin Hall'],[500],False
503,M1B357E1,3,Wednesday,Evening,01:30,22,['Kelvin Blg Rm 323/324'],[50],False
504,M1B359E1,10,Saturday,Morning,02:00,22,['Adam Smith 915'],[26],False
505,M1B363E1,22,Thursday,Morning,02:00,37,['St Andrews Rm 227 '],[50],False
506,M1B372E1,26,Friday,Afternoon,02:00,33,['St Andrews Rm 234'],[40],False
507,M1B373E1,10,Saturday,Morning,02:00,34,['Bute'],[230],False
508,M1B374E1,4,Thursday,Morning,02:00,15,['Bute'],[230],False
509,M1B380E1,24,Thursday,Evening,01:30,17,['Fore'],[64],False
510,M1B382E1,11,Saturday,Afternoon,02:00,13,['Kelvin Gallery'],[230],False
511,M31001E1,20,Wednesday,Afternoon,02:00,171,"['Hunter West', 'Kelvin Hall']","[195, 500]",False
512,M31006E1,11,Saturday,Afternoon,02:00,82,['St Andrews Gym Hall'],[110],False
513,M31012E1,25,Friday,Morning,02:00,168,['Hunter West'],[195],False
514,M33036E1,23,Thursday,Afternoon,02:00,10,['Adam Smith 915'],[26],False
515,M33042E1,20,Wednesday,Afternoon,02:00,97,['Kelvin Hall'],[500],False
516,M33053E1,17,Tuesday,Afternoon,02:00,28,['WILT 112'],[50],False
517,M33059E1,4,Thursday,Morning,03:00,30,"['St Andrews Gym Hall', 'John McIntyre Rm 208', 'John McIntyre Rm 201']","[110, 40, 100]",False
518,M33060E1,7,Friday,Morning,02:00,82,['John McIntyre Rm 201'],[100],False
519,M33064E1,19,Wednesday,Morning,02:00,29,['St Andrews Rm 234'],[40],False
520,M33074E1,23,Thursday,Afternoon,02:00,48,['Kelvin Blg Rm 220'],[50],False
521,M3A002E1,4,Thursday,Morning,02:00,155,"['Hunter West', 'Kelvin Hall']","[195, 500]",False
522,M3A010E1,24,Thursday,Evening,01:30,187,['Kelvin Gallery'],[230],False
523,M3A015E1,6,Thursday,Evening,01:30,176,['Kelvin Hall'],[500],False
524,M3A019E1,9,Friday,Evening,01:30,42,['Bute'],[230],False
525,M3B030E1,7,Friday,Morning,02:00,184,['Kelvin Hall'],[500],False
526,M3B031E1,1,Wednesday,Morning,02:00,58,['Bute'],[230],False
527,M3B034E1,23,Thursday,Afternoon,02:00,21,['Kelvin Gallery'],[230],False
528,M3B043E1,5,Thursday,Afternoon,02:00,51,"['Randolph', 'Rankine 629']","[85, 53]",False
529,M3B049E1,4,Thursday,Morning,02:00,9,['Bute'],[230],False
530,M3B055E1,16,Tuesday,Morning,02:00,63,['Kelvin Gallery'],[230],False
531,M3B057E1,14,Monday,Afternoon,02:00,28,"['John McIntyre Rm 208', 'Randolph']","[40, 85]",False
532,M3B062E1,26,Friday,Afternoon,02:00,12,['Gilbert Scott Conf Suite Rm 355 (no lift)'],[30],False
533,M3B066E1,10,Saturday,Morning,02:00,76,"['John McIntyre Rm 201', 'Kelvin Hall']","[100, 500]",False
534,N11102E1,19,Wednesday,Morning,02:00,155,['Kelvin Hall'],[500],False
535,N11103E1,2,Wednesday,Afternoon,02:00,90,['John McIntyre Rm 201'],[100],False
536,N12203E1,1,Wednesday,Morning,01:30,102,['St Andrews Gym Hall'],[110],False
537,N12403E1,17,Tuesday,Afternoon,02:00,81,['John McIntyre Rm 201'],[100],False
538,N13301E1,1,Wednesday,Morning,02:00,20,['Kelvin Blg Rm 220'],[50],False
539,N13302E1,25,Friday,Morning,02:00,17,['Adam Smith 915'],[26],False
540,N13303E1,27,Friday,Evening,01:30,67,['Kelvin Gallery'],[230],False
541,N13304E1,6,Thursday,Evening,01:30,125,['Hunter West'],[195],False
542,N13305E1,14,Monday,Afternoon,02:10,28,['St Andrews Rm 234'],[40],False
543,N1A104E1,6,Thursday,Evening,01:30,62,"['Senate', 'Randolph']","[80, 85]",False
544,N1A110E1,18,Tuesday,Evening,01:30,83,['Kelvin Hall'],[500],False
545,N1A402E1,11,Saturday,Afternoon,02:00,83,['OTC'],[110],False
546,N1B201E1,15,Monday,Evening,01:30,120,['Kelvin Hall'],[500],False
547,N1B202E1,27,Friday,Evening,01:30,123,['Kelvin Hall'],[500],False
548,N1B404E1,11,Saturday,Afternoon,02:00,30,['Kelvin Gallery'],[230],False
549,N1B405E1,22,Thursday,Morning,02:00,45,"['St Andrews Gym Hall', 'Kelvin Blg Rm 323/324']","[110, 50]",False
550,N1B406E1,24,Thursday,Evening,01:30,48,['James Watt Design Studio A'],[54],False
551,N1B407E1,26,Friday,Afternoon,02:00,38,['Bute'],[230],False
552,N1B408E1,13,Monday,Morning,02:00,14,['Kelvin Hall'],[500],False
553,N1B409E1,20,Wednesday,Afternoon,02:00,31,"['Senate', 'Kelvin Hall']","[80, 500]",False
554,N1B410E1,9,Friday,Evening,01:30,114,['Kelvin Hall'],[500],False
555,N1B420E1,18,Tuesday,Evening,01:30,19,['St Andrews Rm 234'],[40],False
556,N1B422E1,11,Saturday,Afternoon,02:00,25,['Kelvin Gallery'],[230],False
557,Q13013E1,9,Friday,Evening,01:30,1,['St Andrews Rm 234'],[40],False
558,Q13017E1,21,Wednesday,Evening,01:30,2,['Gilbert Scott Conf Suite Rm 251'],[15],False
559,Q31301E1,20,Wednesday,Afternoon,02:00,78,['Senate'],[80],False
560,Q32302E1,18,Tuesday,Evening,01:30,45,['James Watt Design Studio B'],[69],False
561,Q33211E1,27,Friday,Evening,01:30,56,['WILTF'],[60],False
562,Q33307E1,2,Wednesday,Afternoon,02:00,51,['Rankine 630'],[55],False
563,Q33308E1,10,Saturday,Morning,03:00,48,['James Watt Design Studio A'],[54],False
564,Q3A201E1,17,Tuesday,Afternoon,02:00,64,['Hunter East'],[195],False
565,Q3A301E1,20,Wednesday,Afternoon,02:00,2,['John McIntyre Rm 208'],[40],False
566,Q3A303E1,24,Thursday,Evening,01:30,10,"['James Watt Design Studio A', 'Kelvin Hall']","[54, 500]",False
567,Q3A307E1,19,Wednesday,Morning,02:00,26,"['Randolph', 'Rankine 630']","[85, 55]",False
568,Q3A308E1,17,Tuesday,Afternoon,03:00,26,['Rankine 601'],[37],False
569,Q3B201E1,21,Wednesday,Evening,01:30,17,['Kelvin Gallery'],[230],False
570,Q3B211E1,3,Wednesday,Evening,01:30,6,['WILT 112'],[50],False
571,Q4A101E1,22,Thursday,Morning,03:00,49,['Sir Charles Wilson'],[60],False
572,Q4A106E1,13,Monday,Morning,03:00,11,['Joseph Black A504'],[25],False
573,Q4A210E1,1,Wednesday,Morning,03:00,39,['Rankine 630'],[55],False
574,Q4A219E1,5,Thursday,Afternoon,03:00,7,['James Watt Design Studio A'],[54],False
575,Q4B102E1,7,Friday,Morning,03:00,22,"['John McIntyre Rm 208', 'Joseph Black A504']","[40, 25]",False
576,Q4B104E1,16,Tuesday,Morning,02:00,14,['Senate'],[80],False
577,Q81001E1,13,Monday,Morning,02:00,100,['Hunter West'],[195],False
578,Q81003E1,26,Friday,Afternoon,02:00,47,['Hunter East'],[195],False
579,Q81009E1,18,Tuesday,Evening,01:00,16,['WILTF'],[60],False
580,Q81011E1,3,Wednesday,Evening,01:00,2,['Hunter East'],[195],False
581,Q81016E1,3,Wednesday,Evening,01:00,14,['Randolph'],[85],False
582,Q82024E1,18,Tuesday,Evening,01:30,5,['Kelvin Gallery'],[230],False
583,Q82028E1,27,Friday,Evening,01:30,6,"['59 Oakfield Ave Rm 302 (no lift)', 'Rankine 629']","[10, 53]",False
584,Q82031E1,6,Thursday,Evening,01:00,3,['Hunter East'],[195],False
585,Q83108E1,15,Monday,Evening,01:00,1,['John McIntyre Rm 208'],[40],False
586,Q83110E1,24,Thursday,Evening,01:00,1,['James Watt Design Studio B'],[69],False
587,Q83142E1,4,Thursday,Morning,02:00,13,['Senate'],[80],False
588,Q83144E1,18,Tuesday,Evening,01:00,6,['Kelvin Hall'],[500],False
589,Q83168E1,3,Wednesday,Evening,01:00,5,['Fore'],[64],False
590,Q83170E1,6,Thursday,Evening,01:00,2,['Joseph Black A504'],[25],False
591,Q83172E1,6,Thursday,Evening,01:00,3,['Joseph Black A504'],[25],False
592,Q83184E1,11,Saturday,Afternoon,02:00,11,['Hunter East'],[195],False
593,Q83186E1,3,Wednesday,Evening,01:00,2,['James Watt Design Studio A'],[54],False
594,Q83198E1,4,Thursday,Morning,02:00,1,['Sir Charles Wilson'],[60],False
595,Q8A310E1,22,Thursday,Morning,02:00,52,['Hunter East'],[195],False
596,Q8B043E1,25,Friday,Morning,02:00,26,['Kelvin Blg Rm 323/324'],[50],False
597,Q8B044E1,9,Friday,Evening,01:00,3,['Bute'],[230],False
