,exam_code,slot_index,day,type,duration,total_students,rooms,rooms_capacity,special_requirement
295,H72ENTE1,25,Friday,Morning,03:00,17,['Adam Smith 915'],[26],False
296,H72IRNE1,11,Saturday,Afternoon,02:00,68,['Kelvin Hall'],[500],False
297,H72LOGE1,17,Tuesday,Afternoon,02:00,23,['Joseph Black A504'],[25],False
298,H72NNSE1,8,Friday,Afternoon,02:00,65,['John McIntyre Rm 201'],[100],False
299,H7ACS1E1,6,Thursday,Evening,01:30,92,['Kelvin Gallery'],[230],False
300,H7BEGDE1,16,Tuesday,Morning,02:00,65,['Hunter West'],[195],False
301,H7BMACE1,14,Monday,Afternoon,02:00,24,['Gilbert Scott Conf Suite Rm 253'],[40],False
302,H7BMOQE1,19,Wednesday,Morning,02:00,120,['Kelvin Hall'],[500],False
303,H7CAMFE1,11,Saturday,Afternoon,02:00,30,['St Andrews Rm 237'],[30],False
304,H7CCNGE1,7,Friday,Morning,02:00,25,['Bute'],[230],False
305,H7CEPDE1,23,Thursday,Afternoon,02:00,21,['John McIntyre Rm 208'],[40],False
306,H7CFAME1,2,Wednesday,Afternoon,02:00,43,['WILTF'],[60],False
307,H7CFOOE1,20,Wednesday,Afternoon,02:00,41,['Bute'],[230],False
308,H7CHCME1,22,Thursday,Morning,02:00,25,['Kelvin Gallery'],[230],False
309,H7CLASE1,1,Wednesday,Morning,02:00,9,['59 Oakfield Ave Rm 302 (no lift)'],[10],False
310,H7CMSGE1,5,Thursday,Afternoon,02:00,66,['Senate'],[80],False
311,H7CORGE1,26,Friday,Afternoon,02:00,22,['St Andrews Rm 227 '],[50],False
312,H7CSERE1,2,Wednesday,Afternoon,02:00,20,['St Andrews Rm 234'],[40],False
313,H7CSIME1,19,Wednesday,Morning,02:00,12,['St Andrews Rm 237'],[30],False
314,H7CSURE1,8,Friday,Afternoon,02:00,17,['Rankine 630'],[55],False
315,H81022E1,22,Thursday,Morning,02:00,64,"['St Andrews Gym Hall', 'Kelvin Gallery']","[110, 230]",False
316,H81050E1,6,Thursday,Evening,01:00,62,['John McIntyre Rm 201'],[100],False
317,H82006E1,11,Saturday,Afternoon,02:00,61,['Kelvin Hall'],[500],False
318,H82024E1,25,Friday,Morning,02:00,60,"['Fore', 'WILTF']","[64, 60]",False
319,H82029E1,20,Wednesday,Afternoon,02:00,63,['James Watt Design Studio B'],[69],False
320,H82046E1,22,Thursday,Morning,02:00,63,['Fore'],[64],False
321,H83024E1,25,Friday,Morning,02:00,67,"['James Watt Design Studio B', 'Senate', 'Randolph']","[69, 80, 85]",False
322,H8A009E1,11,Saturday,Afternoon,02:00,42,"['Sir Charles Wilson', 'WILT 112']","[60, 50]",False
323,H8A011E1,17,Tuesday,Afternoon,02:00,63,['Kelvin Hall'],[500],False
324,H8B040E1,1,Wednesday,Morning,02:00,68,['Kelvin Hall'],[500],False
325,H8B045E1,23,Thursday,Afternoon,02:00,63,['Hunter West'],[195],False
326,H8C001E1,5,Thursday,Afternoon,02:00,32,['St Andrews Rm 234'],[40],False
327,H8C002E1,1,Wednesday,Morning,02:00,33,"['WILT 112', 'Kelvin Blg Rm 323/324']","[50, 50]",False
328,H8C019E1,16,Tuesday,Morning,02:00,58,"['Randolph', 'Kelvin Hall']","[85, 500]",False
329,H8C039E1,11,Saturday,Afternoon,02:00,69,['Hunter East'],[195],False
330,H8C043E1,26,Friday,Afternoon,02:00,34,['Gilbert Scott Conf Suite Rm 356'],[40],False
331,HG1EM0E1,1,Wednesday,Morning,02:00,58,['Fore'],[64],False
332,HG1J1AE1,1,Wednesday,Morning,02:00,23,['WILTF'],[60],False
333,HG1J1BE1,26,Friday,Afternoon,02:00,24,"['OTC', 'James Watt Design Studio A', 'Gilbert Scott Conf Suite Rm 253']","[110, 54, 40]",False
334,HG1S1CE1,13,Monday,Morning,02:00,18,['WILT 112'],[50],False
335,HG2J3AE1,26,Friday,Afternoon,02:00,29,['Kelvin Blg Rm 323/324'],[50],False
336,HG2J3BE1,5,Thursday,Afternoon,02:00,29,['Rankine 629'],[53],False
337,HG2J3DE1,2,Wednesday,Afternoon,02:00,27,['Gilbert Scott Conf Suite Rm 250'],[40],False
338,HG2J4AE1,1,Wednesday,Morning,02:00,28,['Gilbert Scott Conf Suite Rm 355 (no lift)'],[30],False
339,HG2S3EE1,22,Thursday,Morning,02:00,23,['Rankine 629'],[53],False
340,HG3J5AE1,13,Monday,Morning,02:30,15,"['Gilbert Scott Conf Suite Rm 355 (no lift)', 'Adam Smith 915']","[30, 26]",False
341,HG3J5BE1,13,Monday,Morning,02:00,14,['Gilbert Scott Conf Suite Rm 253'],[40],False
342,HG3J5GE1,8,Friday,Afternoon,02:00,8,['St Andrews Rm 234'],[40],False
343,HG3S5EE1,10,Saturday,Morning,02:30,19,['St Andrews Rm 237'],[30],False
344,HG3S5FE1,4,Thursday,Morning,02:30,11,['Kelvin Blg Rm 323/324'],[50],False
345,HGAEM2E1,25,Friday,Morning,02:00,542,"['Rankine 629', 'John McIntyre Rm 201', 'OTC', 'St Andrews Gym Hall', 'Hunter West']","[53, 100, 110, 110, 195]",False
346,HGBEM3E1,5,Thursday,Afternoon,02:00,340,['Kelvin Hall'],[500],False
347,HGBEM4E1,22,Thursday,Morning,02:00,17,['Kelvin Hall'],[500],False
348,HGCEMAE1,20,Wednesday,Afternoon,02:00,2,['Bute'],[230],False
349,HGCEMBE1,7,Friday,Morning,02:00,38,['Hunter East'],[195],False
350,HGCEMCE1,20,Wednesday,Afternoon,02:00,6,['Rankine 630'],[55],False
351,HGCEMME1,14,Monday,Afternoon,02:00,90,['Kelvin Hall'],[500],False
352,J1A102E1,10,Saturday,Morning,02:00,45,"['Randolph', 'Senate']","[85, 80]",False
353,J1A110E1,16,Tuesday,Morning,02:00,43,['Fore'],[64],False
354,J1A111E1,20,Wednesday,Afternoon,02:00,44,"['James Watt Design Studio B', 'Senate', 'Randolph']","[69, 80, 85]",False
355,J1A112E1,19,Wednesday,Morning,02:00,11,['St Andrews Rm 234'],[40],False
356,J1A202E1,5,Thursday,Afternoon,02:00,44,"['Rankine 629', 'WILT 112', 'St Andrews Rm 227 ']","[53, 50, 50]",False
357,J1A203E1,13,Monday,Morning,01:30,48,"['Fore', 'Rankine 629', 'James Watt Design Studio A']","[64, 53, 54]",False
358,J1B109E1,17,Tuesday,Afternoon,02:00,47,"['OTC', 'Hunter East']","[110, 195]",False
359,J1B111E1,8,Friday,Afternoon,02:00,56,"['Hunter West', 'Senate']","[195, 80]",False
360,J1B113E1,14,Monday,Afternoon,02:00,47,['Bute'],[230],False
361,J1B115E1,11,Saturday,Afternoon,02:00,11,['Kelvin Hall'],[500],False
362,J1B116E1,14,Monday,Afternoon,02:00,11,['Gilbert Scott Conf Suite Rm 251'],[15],False
363,J1B117E1,2,Wednesday,Afternoon,02:00,59,"['Sir Charles Wilson', 'WILTF', 'Kelvin Hall']","[60, 60, 500]",False
364,J1B203E1,22,Thursday,Morning,02:00,11,['WILT 112'],[50],False
365,J1C106E1,7,Friday,Morning,02:00,20,['Bute'],[230],False
366,J1C111E1,8,Friday,Afternoon,02:00,35,['Sir Charles Wilson'],[60],False
367,J1C112E1,10,Saturday,Morning,02:00,37,"['Kelvin Hall', 'Rankine 629']","[500, 53]",False
368,J1C116E1,22,Thursday,Morning,02:00,10,['Rankine 630'],[55],False
369,J1C119E1,22,Thursday,Morning,02:00,40,"['St Andrews Rm 234', 'OTC', 'John McIntyre Rm 201']","[40, 110, 100]",False
370,J1C122E1,17,Tuesday,Afternoon,02:00,10,['St Andrews Rm 227 '],[50],False
371,J1C125E1,14,Monday,Afternoon,03:00,11,['OTC'],[110],False
372,J1C205E1,10,Saturday,Morning,02:00,11,"['Adam Smith 915', 'OTC']","[26, 110]",False
373,J1C227E1,13,Monday,Morning,02:00,17,['Rankine 601'],[37],False
374,J51IMAE1,17,Tuesday,Afternoon,02:00,47,['Sir Charles Wilson'],[60],False
375,J51R01E1,5,Thursday,Afternoon,02:00,104,"['Hunter West', 'James Watt Design Studio B', 'Sir Charles Wilson']","[195, 69, 60]",False
376,J52EMME1,16,Tuesday,Morning,02:00,36,"['St Andrews Rm 234', 'James Watt Design Studio A']","[40, 54]",False
377,J5BORME1,19,Wednesday,Morning,02:00,12,"['Senate', 'Gilbert Scott Conf Suite Rm 356']","[80, 40]",False
378,J5BSMAE1,1,Wednesday,Morning,02:00,14,['Senate'],[80],False
379,J5BSTME1,8,Friday,Afternoon,02:00,42,"['Fore', 'Kelvin Blg Rm 323/324']","[64, 50]",False
380,J5CCCEE1,26,Friday,Afternoon,02:00,29,['St Andrews Rm 234'],[40],False
381,J5CCRME1,4,Thursday,Morning,02:00,25,['Joseph Black A504'],[25],False
382,J5CMUSE1,23,Thursday,Afternoon,02:00,46,['St Andrews Gym Hall'],[110],False
383,K1AEU1E1,26,Friday,Afternoon,02:00,53,['James Watt Design Studio B'],[69],False
384,K1AHRSE1,10,Saturday,Morning,02:00,53,"['Rankine 629', 'James Watt Design Studio A']","[53, 54]",False
385,K1AHWAE2,27,Friday,Evening,00:50,58,['Kelvin Gallery'],[230],False
386,K1APADE1,20,Wednesday,Afternoon,02:00,59,['Sir Charles Wilson'],[60],False
387,K1ATS1E1,23,Thursday,Afternoon,02:00,54,['Kelvin Hall'],[500],False
388,K1BACOE1,19,Wednesday,Morning,02:00,52,['Kelvin Hall'],[500],False
389,K1BBS1E1,10,Saturday,Morning,02:00,48,"['WILTF', 'Bute']","[60, 230]",False
390,K1BCSTE1,4,Thursday,Morning,02:00,48,"['Kelvin Blg Rm 323/324', 'Senate']","[50, 80]",False
391,K1BTMSE1,5,Thursday,Afternoon,02:00,51,"['James Watt Design Studio A', 'Rankine 630']","[54, 55]",False
392,K41110E1,14,Monday,Afternoon,01:30,31,['Gilbert Scott Conf Suite Rm 356'],[40],False
393,K41210E1,16,Tuesday,Morning,01:30,30,['Kelvin Hall'],[500],False
394,K42120E1,10,Saturday,Morning,01:30,31,"['OTC', 'John McIntyre Rm 201']","[110, 100]",False
395,K43100E1,17,Tuesday,Afternoon,01:30,28,['Rankine 630'],[55],False
396,K4C110E1,13,Monday,Morning,01:30,42,"['James Watt Design Studio A', 'WILT 112', 'St Andrews Rm 227 ']","[54, 50, 50]",False
397,K4C120E1,27,Friday,Evening,01:30,42,['Bute'],[230],False
398,K4C140E1,20,Wednesday,Afternoon,01:30,43,"['St Andrews Gym Hall', 'WILT 112']","[110, 50]",False
399,K4C280E1,20,Wednesday,Afternoon,02:00,9,['Joseph Black A504'],[25],False
400,K4C290E1,4,Thursday,Morning,02:00,8,['Hunter East'],[195],False
401,K4P100E1,2,Wednesday,Afternoon,01:30,16,['Rankine 601'],[37],False
402,K4P300E1,14,Monday,Afternoon,02:00,21,['Randolph'],[85],False
403,L11100E1,2,Wednesday,Afternoon,03:00,160,['Hunter East'],[195],False
404,L11101E1,9,Friday,Evening,01:30,126,['Kelvin Gallery'],[230],False
405,L11102E1,27,Friday,Evening,01:30,63,"['Kelvin Hall', 'John McIntyre Rm 201']","[500, 100]",False
406,L11110E1,11,Saturday,Afternoon,02:00,25,['Rankine 601'],[37],False
407,L11111E1,10,Saturday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 356'],[40],False
408,L11120E1,18,Tuesday,Evening,01:30,89,['John McIntyre Rm 201'],[100],False
409,L11130E1,6,Thursday,Evening,01:30,14,['Gilbert Scott Conf Suite Rm 355 (no lift)'],[30],False
410,L11140E1,1,Wednesday,Morning,01:30,32,['Sir Charles Wilson'],[60],False
411,L11150E1,16,Tuesday,Morning,01:30,56,"['OTC', 'Hunter West']","[110, 195]",False
412,L12302E1,25,Friday,Morning,02:00,107,"['Bute', 'Kelvin Hall']","[230, 500]",False
413,L12303E1,22,Thursday,Morning,01:00,137,['Hunter East'],[195],False
414,L12310E1,8,Friday,Afternoon,02:00,21,"['Joseph Black A504', 'Gilbert Scott Conf Suite Rm 250']","[25, 40]",False
415,L12320E1,5,Thursday,Afternoon,03:00,31,"['Kelvin Blg Rm 323/324', 'St Andrews Rm 227 ']","[50, 50]",False
416,L12330E1,4,Thursday,Morning,02:00,35,['Hunter East'],[195],False
417,L12404E1,23,Thursday,Afternoon,01:00,105,['Hunter West'],[195],False
418,L13502E1,4,Thursday,Morning,01:30,58,['Kelvin Hall'],[500],False
419,L13503E1,19,Wednesday,Morning,02:00,42,['John McIntyre Rm 201'],[100],False
420,L13504E1,16,Tuesday,Morning,01:30,46,['Bute'],[230],False
421,L13505E1,22,Thursday,Morning,02:00,68,['James Watt Design Studio B'],[69],False
422,L13507E1,11,Saturday,Afternoon,01:30,64,"['Randolph', 'OTC']","[85, 110]",False
423,L13508E1,1,Wednesday,Morning,01:30,52,"['Randolph', 'Rankine 630']","[85, 55]",False
424,L13509E1,13,Monday,Morning,01:30,33,['Kelvin Gallery'],[230],False
425,L13510E1,26,Friday,Afternoon,02:00,11,['Kelvin Blg Rm 220'],[50],False
426,L13511E1,25,Friday,Morning,02:00,8,['St Andrews Rm 237'],[30],False
427,L13516E1,27,Friday,Evening,01:30,20,['Joseph Black A504'],[25],False
428,L13520E1,19,Wednesday,Morning,02:00,15,['James Watt Design Studio B'],[69],False
429,L13521E1,16,Tuesday,Morning,02:00,20,['Rankine 629'],[53],False
430,L31004E1,16,Tuesday,Morning,02:00,88,"['John McIntyre Rm 201', 'OTC']","[100, 110]",False
431,L31005E1,11,Saturday,Afternoon,02:00,68,"['Senate', 'Kelvin Hall']","[80, 500]",False
432,L31013E1,27,Friday,Evening,02:00,59,['Kelvin Hall'],[500],False
433,L31073E1,1,Wednesday,Morning,02:00,1,['Kelvin Hall'],[500],False
434,L31097E1,14,Monday,Afternoon,02:00,62,['Senate'],[80],False
435,L31107E1,19,Wednesday,Morning,02:00,48,['Randolph'],[85],False
436,L31109E1,17,Tuesday,Afternoon,02:00,52,['Randolph'],[85],False
437,L3B015E1,16,Tuesday,Morning,02:00,34,['Gilbert Scott Conf Suite Rm 250'],[40],False
438,L3B021E1,8,Friday,Afternoon,02:00,30,['St Andrews Rm 237'],[30],False
439,L3B026E1,4,Thursday,Morning,02:00,26,['Kelvin Hall'],[500],False
440,L3B030E1,10,Saturday,Morning,01:30,27,['Rankine 630'],[55],False
441,L3B032E1,11,Saturday,Afternoon,02:00,48,['Kelvin Blg Rm 220'],[50],False
442,L3B036E1,14,Monday,Afternoon,02:00,25,['John McIntyre Rm 201'],[100],False
443,L3B046E1,10,Saturday,Morning,01:30,21,['St Andrews Rm 234'],[40],False
444,L3B049E1,27,Friday,Evening,01:30,35,['Kelvin Hall'],[500],False
445,L3B090E1,13,Monday,Morning,02:00,32,['James Watt Design Studio B'],[69],False
446,L3B100E1,13,Monday,Morning,01:30,21,['Kelvin Gallery'],[230],False
447,L3C064E1,23,Thursday,Afternoon,02:00,18,['Rankine 601'],[37],False
448,L3C086E1,19,Wednesday,Morning,02:00,50,['WILT 112'],[50],False
449,L81112E1,25,Friday,Morning,02:00,89,['Kelvin Gallery'],[230],False
450,L81122E1,23,Thursday,Afternoon,02:00,104,['Kelvin Hall'],[500],False
451,L82111E1,1,Wednesday,Morning,02:00,70,['Kelvin Hall'],[500],False
452,L82113E1,23,Thursday,Afternoon,01:30,75,['Kelvin Gallery'],[230],False
453,L82120E1,15,Monday,Evening,01:30,46,['Sir Charles Wilson'],[60],False
454,L82121E1,19,Wednesday,Morning,01:30,26,"['Randolph', 'Rankine 630']","[85, 55]",False
455,L82124E1,18,Tuesday,Evening,01:30,1,['59 Oakfield Ave Rm 302 (no lift)'],[10],False
456,L82125E1,25,Friday,Morning,02:00,83,['Kelvin Hall'],[500],False
457,L82132E1,6,Thursday,Evening,01:30,36,['James Watt Design Studio A'],[54],False
458,L83112E1,14,Monday,Afternoon,02:00,42,['James Watt Design Studio A'],[54],False
459,L83115E1,26,Friday,Afternoon,02:00,52,['St Andrews Gym Hall'],[110],False
460,L83118E1,1,Wednesday,Morning,02:00,24,['James Watt Design Studio A'],[54],False
461,L83120E1,26,Friday,Afternoon,02:00,14,"['Gilbert Scott Conf Suite Rm 356', 'John McIntyre Rm 208']","[40, 40]",False
462,L83121E1,23,Thursday,Afternoon,02:00,8,['59 Oakfield Ave Rm 302 (no lift)'],[10],False
463,L83122E1,7,Friday,Morning,02:00,13,['Kelvin Hall'],[500],False
464,L83123E1,14,Monday,Afternoon,02:00,8,"['Senate', 'James Watt Design Studio B', 'John McIntyre Rm 208']","[80, 69, 40]",False
465,L83160E1,4,Thursday,Morning,03:00,82,['Kelvin Hall'],[500],False
466,LK10FAE1,18,Tuesday,Evening,01:00,44,['Sir Charles Wilson'],[60],False
467,LK10GAE1,1,Wednesday,Morning,01:00,50,['OTC'],[110],False
468,LK10IAE1,8,Friday,Afternoon,01:00,53,['James Watt Design Studio A'],[54],False
469,LK10JAE1,27,Friday,Evening,01:00,58,['Kelvin Hall'],[500],False
470,LK10KBE1,5,Thursday,Afternoon,01:00,6,"['Senate', 'St Andrews Rm 234']","[80, 40]",False
471,LK10RAE1,7,Friday,Morning,01:00,16,['St Andrews Rm 237'],[30],False
472,LK10SAE1,17,Tuesday,Afternoon,01:00,74,['St Andrews Gym Hall'],[110],False
473,LK44FAE1,14,Monday,Afternoon,03:00,32,['Kelvin Blg Rm 323/324'],[50],False
474,LK44GAE1,13,Monday,Morning,03:00,11,['WILT 112'],[50],False
475,LK44SAE1,20,Wednesday,Afternoon,03:00,9,['59 Oakfield Ave Rm 302 (no lift)'],[10],False
476,LKA1FAE1,14,Monday,Afternoon,02:00,141,['Kelvin Hall'],[500],False
477,LKA1GAE1,19,Wednesday,Morning,02:00,48,['James Watt Design Studio B'],[69],False
478,LKA1IAE1,8,Friday,Afternoon,02:00,11,['OTC'],[110],False
479,LKA1JAE1,11,Saturday,Afternoon,02:00,6,['Kelvin Hall'],[500],False
480,LKA1RAE1,19,Wednesday,Morning,02:00,9,"['Gilbert Scott Conf Suite Rm 253', 'Rankine 629']","[40, 53]",False
481,LKA1SAE1,11,Saturday,Afternoon,02:00,21,['Kelvin Gallery'],[230],False
482,LKB2FAE1,3,Wednesday,Evening,01:00,50,['WILT 112'],[50],False
483,LKB2GAE1,9,Friday,Evening,01:00,24,['James Watt Design Studio B'],[69],False
484,LKB2JAE1,9,Friday,Evening,01:00,5,['St Andrews Rm 237'],[30],False
485,LKB2SAE1,17,Tuesday,Afternoon,01:00,9,['John McIntyre Rm 201'],[100],False
486,LKC3FAE1,22,Thursday,Morning,03:00,51,['Randolph'],[85],False
487,LKC3GAE1,13,Monday,Morning,03:00,22,['Joseph Black A504'],[25],False
488,LKC3RAE1,17,Tuesday,Afternoon,03:00,1,['Fore'],[64],False
489,LKC3SAE1,2,Wednesday,Afternoon,03:00,3,['James Watt Design Studio A'],[54],False
490,M11341E1,3,Wednesday,Evening,01:30,13,['James Watt Design Studio A'],[54],False
491,M11343E1,9,Friday,Evening,01:30,14,['Kelvin Hall'],[500],False
492,M11345E1,3,Wednesday,Evening,01:30,72,['Randolph'],[85],False
493,M11347E1,8,Friday,Afternoon,01:30,80,['Bute'],[230],False
494,M11351E1,13,Monday,Morning,02:00,38,['St Andrews Rm 234'],[40],False
495,M11451E1,23,Thursday,Afternoon,02:00,40,['Rankine 629'],[53],False
496,M12353E1,1,Wednesday,Morning,02:00,64,['Kelvin Gallery'],[230],False
497,M12365E1,25,Friday,Morning,02:00,41,"['Hunter East', 'Kelvin Hall']","[195, 500]",False
498,M13367E1,10,Saturday,Morning,02:00,8,['Rankine 601'],[37],False
499,M13369E1,23,Thursday,Afternoon,02:00,41,['Kelvin Hall'],[500],False
500,M13468E1,23,Thursday,Afternoon,02:00,1,['Joseph Black C407 (no lift)'],[25],False
501,M1B351E1,5,Thursday,Afternoon,01:30,11,"['Gilbert Scott Conf Suite Rm 250', 'Joseph Black A504']","[40, 25]",False
502,M1B355E1,5,Thursday,Afternoon,02:00,29,['St Andrews Rm 237'],[30],False
503,M1B357E1,27,Friday,Evening,01:30,22,['Kelvin Hall'],[500],False
504,M1B359E1,19,Wednesday,Morning,02:00,22,['OTC'],[110],False
505,M1B363E1,22,Thursday,Morning,02:00,37,['Kelvin Blg Rm 220'],[50],False
506,M1B372E1,16,Tuesday,Morning,02:00,33,['St Andrews Rm 234'],[40],False
507,M1B373E1,19,Wednesday,Morning,02:00,34,['Gilbert Scott Conf Suite Rm 253'],[40],False
508,M1B374E1,7,Friday,Morning,02:00,15,"['St Andrews Rm 227 ', 'Gilbert Scott Conf Suite Rm 253']","[50, 40]",False
509,M1B380E1,13,Monday,Morning,01:30,17,['Bute'],[230],False
510,M1B382E1,4,Thursday,Morning,02:00,13,['Rankine 601'],[37],False
511,M31001E1,13,Monday,Morning,02:00,171,['Kelvin Hall'],[500],False
512,M31006E1,13,Monday,Morning,02:00,82,['Kelvin Hall'],[500],False
513,M31012E1,25,Friday,Morning,02:00,168,"['Kelvin Hall', 'Kelvin Gallery']","[500, 230]",False
514,M33036E1,2,Wednesday,Afternoon,02:00,10,['James Watt Design Studio B'],[69],False
515,M33042E1,5,Thursday,Afternoon,02:00,97,['OTC'],[110],False
516,M33053E1,1,Wednesday,Morning,02:00,28,['Kelvin Hall'],[500],False
517,M33059E1,14,Monday,Afternoon,03:00,30,['John McIntyre Rm 208'],[40],False
518,M33060E1,16,Tuesday,Morning,02:00,82,['Randolph'],[85],False
519,M33064E1,13,Monday,Morning,02:00,29,['Kelvin Blg Rm 323/324'],[50],False
520,M33074E1,25,Friday,Morning,02:00,48,['Kelvin Blg Rm 323/324'],[50],False
521,M3A002E1,17,Tuesday,Afternoon,02:00,155,['Bute'],[230],False
522,M3A010E1,14,Monday,Afternoon,01:30,187,['Hunter West'],[195],False
523,M3A015E1,3,Wednesday,Evening,01:30,176,['Hunter West'],[195],False
524,M3A019E1,23,Thursday,Afternoon,01:30,42,['James Watt Design Studio A'],[54],False
525,M3B030E1,13,Monday,Morning,02:00,184,['Kelvin Hall'],[500],False
526,M3B031E1,7,Friday,Morning,02:00,58,['Sir Charles Wilson'],[60],False
527,M3B034E1,20,Wednesday,Afternoon,02:00,21,['Gilbert Scott Conf Suite Rm 356'],[40],False
528,M3B043E1,19,Wednesday,Morning,02:00,51,['Bute'],[230],False
529,M3B049E1,25,Friday,Morning,02:00,9,"['Randolph', 'Fore']","[85, 64]",False
530,M3B055E1,10,Saturday,Morning,02:00,63,"['James Watt Design Studio B', 'Kelvin Hall']","[69, 500]",False
531,M3B057E1,8,Friday,Afternoon,02:00,28,['Bute'],[230],False
532,M3B062E1,1,Wednesday,Morning,02:00,12,['Bute'],[230],False
533,M3B066E1,22,Thursday,Morning,02:00,76,['Kelvin Gallery'],[230],False
534,N11102E1,5,Thursday,Afternoon,02:00,155,['Kelvin Hall'],[500],False
535,N11103E1,7,Friday,Morning,02:00,90,['John McIntyre Rm 201'],[100],False
536,N12203E1,16,Tuesday,Morning,01:30,102,['Bute'],[230],False
537,N12403E1,14,Monday,Afternoon,02:00,81,['Kelvin Gallery'],[230],False
538,N13301E1,27,Friday,Evening,02:00,20,['Kelvin Gallery'],[230],False
539,N13302E1,1,Wednesday,Morning,02:00,17,['Hunter West'],[195],False
540,N13303E1,24,Thursday,Evening,01:30,67,['James Watt Design Studio B'],[69],False
541,N13304E1,5,Thursday,Afternoon,01:30,125,['Bute'],[230],False
542,N13305E1,7,Friday,Morning,02:10,28,['Kelvin Gallery'],[230],False
543,N1A104E1,21,Wednesday,Evening,01:30,62,['Fore'],[64],False
544,N1A110E1,5,Thursday,Afternoon,01:30,83,['St Andrews Gym Hall'],[110],False
545,N1A402E1,11,Saturday,Afternoon,02:00,83,"['John McIntyre Rm 201', 'Randolph']","[100, 85]",False
546,N1B201E1,5,Thursday,Afternoon,01:30,120,"['Bute', 'Hunter East']","[230, 195]",False
547,N1B202E1,24,Thursday,Evening,01:30,123,['Kelvin Hall'],[500],False
548,N1B404E1,20,Wednesday,Afternoon,02:00,30,['Kelvin Hall'],[500],False
549,N1B405E1,11,Saturday,Afternoon,02:00,45,['James Watt Design Studio A'],[54],False
550,N1B406E1,17,Tuesday,Afternoon,01:30,48,['Kelvin Hall'],[500],False
551,N1B407E1,1,Wednesday,Morning,02:00,38,['James Watt Design Studio B'],[69],False
552,N1B408E1,10,Saturday,Morning,02:00,14,['Kelvin Blg Rm 220'],[50],False
553,N1B409E1,8,Friday,Afternoon,02:00,31,['John McIntyre Rm 201'],[100],False
554,N1B410E1,2,Wednesday,Afternoon,01:30,114,['Kelvin Hall'],[500],False
555,N1B420E1,1,Wednesday,Morning,01:30,19,['Bute'],[230],False
556,N1B422E1,19,Wednesday,Morning,02:00,25,['Kelvin Hall'],[500],False
557,Q13013E1,4,Thursday,Morning,01:30,1,['OTC'],[110],False
558,Q13017E1,23,Thursday,Afternoon,01:30,2,['St Andrews Rm 227 '],[50],False
559,Q31301E1,4,Thursday,Morning,02:00,78,['Kelvin Gallery'],[230],False
560,Q32302E1,24,Thursday,Evening,01:30,45,['Fore'],[64],False
561,Q33211E1,13,Monday,Morning,01:30,56,['OTC'],[110],False
562,Q33307E1,4,Thursday,Morning,02:00,51,['St Andrews Gym Hall'],[110],False
563,Q33308E1,16,Tuesday,Morning,03:00,48,['Kelvin Blg Rm 323/324'],[50],False
564,Q3A201E1,26,Friday,Afternoon,02:00,64,['Kelvin Hall'],[500],False
565,Q3A301E1,22,Thursday,Morning,02:00,2,['Rankine 629'],[53],False
566,Q3A303E1,16,Tuesday,Morning,01:30,10,['Bute'],[230],False
567,Q3A307E1,4,Thursday,Morning,02:00,26,['Gilbert Scott Conf Suite Rm 356'],[40],False
568,Q3A308E1,23,Thursday,Afternoon,03:00,26,['St Andrews Rm 234'],[40],False
569,Q3B201E1,19,Wednesday,Morning,01:30,17,"['Rankine 629', 'James Watt Design Studio A']","[53, 54]",False
570,Q3B211E1,27,Friday,Evening,01:30,6,['Kelvin Gallery'],[230],False
571,Q4A101E1,25,Friday,Morning,03:00,49,['James Watt Design Studio B'],[69],False
572,Q4A106E1,27,Friday,Evening,03:00,11,['Kelvin Gallery'],[230],False
573,Q4A210E1,1,Wednesday,Morning,03:00,39,['Kelvin Gallery'],[230],False
574,Q4A219E1,16,Tuesday,Morning,03:00,7,['Kelvin Blg Rm 220'],[50],False
575,Q4B102E1,8,Friday,Afternoon,03:00,22,['St Andrews Rm 227 '],[50],False
576,Q4B104E1,20,Wednesday,Afternoon,02:00,14,['St Andrews Rm 227 '],[50],False
577,Q81001E1,23,Thursday,Afternoon,02:00,100,['John McIntyre Rm 201'],[100],False
578,Q81003E1,17,Tuesday,Afternoon,02:00,47,['Kelvin Blg Rm 323/324'],[50],False
579,Q81009E1,20,Wednesday,Afternoon,01:00,16,['WILTF'],[60],False
580,Q81011E1,2,Wednesday,Afternoon,01:00,2,['Gilbert Scott Conf Suite Rm 356'],[40],False
581,Q81016E1,4,Thursday,Morning,01:00,14,['Randolph'],[85],False
582,Q82024E1,19,Wednesday,Morning,01:30,5,['59 Oakfield Ave Rm 302 (no lift)'],[10],False
583,Q82028E1,17,Tuesday,Afternoon,01:30,6,['Kelvin Hall'],[500],False
584,Q82031E1,15,Monday,Evening,01:00,3,['Kelvin Hall'],[500],False
585,Q83108E1,3,Wednesday,Evening,01:00,1,['Senate'],[80],False
586,Q83110E1,15,Monday,Evening,01:00,1,['Kelvin Hall'],[500],False
587,Q83142E1,14,Monday,Afternoon,02:00,13,['Kelvin Hall'],[500],False
588,Q83144E1,5,Thursday,Afternoon,01:00,6,['John McIntyre Rm 208'],[40],False
589,Q83168E1,14,Monday,Afternoon,01:00,5,['Rankine 630'],[55],False
590,Q83170E1,6,Thursday,Evening,01:00,2,['Kelvin Blg Rm 323/324'],[50],False
