,exam_code,slot_index,day,type,duration,total_students,rooms,rooms_capacity,special_requirement
293,H71MIPE1,11,Saturday,Afternoon,02:00,87,"['Kelvin Gallery', 'Kelvin Hall']","[230, 500]",True
294,H71MS1E1,25,Friday,Morning,02:00,28,['Gilbert Scott Conf Suite Rm 253'],[40],True
295,H72ENTE1,13,Monday,Morning,03:00,17,['Kelvin Blg Rm 323/324'],[50],True
296,H72IRNE1,20,Wednesday,Afternoon,02:00,68,['Senate'],[80],True
297,H72LOGE1,23,Thursday,Afternoon,02:00,23,"['Rankine 601', 'WILT 112']","[37, 50]",True
298,H72NNSE1,16,Tuesday,Morning,02:00,65,['Kelvin Hall'],[500],True
299,H7ACS1E1,6,Thursday,Evening,01:30,92,['John McIntyre Rm 201'],[100],True
300,H7BEGDE1,25,Friday,Morning,02:00,65,['James Watt Design Studio B'],[69],True
301,H7BMACE1,4,Thursday,Morning,02:00,24,['Sir Charles Wilson'],[60],True
302,H7BMOQE1,10,Saturday,Morning,02:00,120,['Kelvin Hall'],[500],True
303,H7CAMFE1,8,Friday,Afternoon,02:00,30,['Bute'],[230],True
304,H7CCNGE1,17,Tuesday,Afternoon,02:00,25,['St Andrews Rm 227 '],[50],True
305,H7CEPDE1,13,Monday,Morning,02:00,21,['Bute'],[230],True
306,H7CFAME1,27,Friday,Evening,02:00,43,['St Andrews Gym Hall'],[110],True
307,H7CFOOE1,25,Friday,Morning,02:00,41,['St Andrews Gym Hall'],[110],True
308,H7CHCME1,1,Wednesday,Morning,02:00,25,['Rankine 629'],[53],True
309,H7CLASE1,19,Wednesday,Morning,02:00,9,['Gilbert Scott Conf Suite Rm 251'],[15],True
310,H7CMSGE1,23,Thursday,Afternoon,02:00,66,['Kelvin Gallery'],[230],True
311,H7CORGE1,19,Wednesday,Morning,02:00,22,['Joseph Black A504'],[25],True
312,H7CSERE1,11,Saturday,Afternoon,02:00,20,['Hunter West'],[195],True
313,H7CSIME1,1,Wednesday,Morning,02:00,12,"['Senate', 'James Watt Design Studio B']","[80, 69]",True
314,H7CSURE1,11,Saturday,Afternoon,02:00,17,['St Andrews Rm 227 '],[50],True
315,H81022E1,23,Thursday,Afternoon,02:00,64,['Kelvin Hall'],[500],True
316,H81050E1,8,Friday,Afternoon,01:00,62,"['Fore', 'James Watt Design Studio B']","[64, 69]",True
317,H82006E1,26,Friday,Afternoon,02:00,61,['Senate'],[80],True
318,H82024E1,4,Thursday,Morning,02:00,60,"['Fore', 'Kelvin Gallery']","[64, 230]",True
319,H82029E1,1,Wednesday,Morning,02:00,63,"['Hunter East', 'James Watt Design Studio B']","[195, 69]",True
320,H82046E1,17,Tuesday,Afternoon,02:00,63,"['Senate', 'St Andrews Gym Hall', 'Kelvin Hall']","[80, 110, 500]",True
321,H83024E1,8,Friday,Afternoon,02:00,67,['Kelvin Hall'],[500],True
322,H8A009E1,10,Saturday,Morning,02:00,42,"['James Watt Design Studio A', 'St Andrews Rm 227 ', 'Kelvin Blg Rm 220']","[54, 50, 50]",True
323,H8A011E1,11,Saturday,Afternoon,02:00,63,['Bute'],[230],True
324,H8B040E1,26,Friday,Afternoon,02:00,68,"['Bute', 'Kelvin Gallery']","[230, 230]",True
325,H8B045E1,23,Thursday,Afternoon,02:00,63,"['Fore', 'James Watt Design Studio B', 'Senate', 'Randolph']","[64, 69, 80, 85]",True
326,H8C001E1,10,Saturday,Morning,02:00,32,"['John McIntyre Rm 201', 'Kelvin Blg Rm 220']","[100, 50]",True
327,H8C002E1,5,Thursday,Afternoon,02:00,33,['Kelvin Blg Rm 323/324'],[50],True
328,H8C019E1,19,Wednesday,Morning,02:00,58,['Fore'],[64],True
329,H8C039E1,1,Wednesday,Morning,02:00,69,['Hunter East'],[195],True
330,H8C043E1,13,Monday,Morning,02:00,34,"['Gilbert Scott Conf Suite Rm 250', 'Gilbert Scott Conf Suite Rm 356']","[40, 40]",True
331,HG1EM0E1,2,Wednesday,Afternoon,02:00,58,"['St Andrews Gym Hall', 'Hunter West', 'Bute']","[110, 195, 230]",True
332,HG1J1AE1,2,Wednesday,Afternoon,02:00,23,['Rankine 629'],[53],True
333,HG1J1BE1,26,Friday,Afternoon,02:00,24,"['WILT 112', 'St Andrews Rm 237']","[50, 30]",True
334,HG1S1CE1,20,Wednesday,Afternoon,02:00,18,['Sir Charles Wilson'],[60],True
335,HG2J3AE1,11,Saturday,Afternoon,02:00,29,['Kelvin Hall'],[500],True
336,HG2J3BE1,1,Wednesday,Morning,02:00,29,['St Andrews Rm 237'],[30],True
337,HG2J3DE1,20,Wednesday,Afternoon,02:00,27,['John McIntyre Rm 208'],[40],True
338,HG2J4AE1,14,Monday,Afternoon,02:00,28,"['Sir Charles Wilson', 'St Andrews Rm 237']","[60, 30]",True
339,HG2S3EE1,7,Friday,Morning,02:00,23,['Joseph Black A504'],[25],True
340,HG3J5AE1,4,Thursday,Morning,02:30,15,['Kelvin Gallery'],[230],True
341,HG3J5BE1,16,Tuesday,Morning,02:00,14,['Hunter West'],[195],True
342,HG3J5GE1,22,Thursday,Morning,02:00,8,['St Andrews Rm 227 '],[50],True
343,HG3S5EE1,1,Wednesday,Morning,02:30,19,['Senate'],[80],True
344,HG3S5FE1,25,Friday,Morning,02:30,11,['Gilbert Scott Conf Suite Rm 251'],[15],True
345,HGAEM2E1,1,Wednesday,Morning,02:00,542,"['Kelvin Gallery', 'Kelvin Hall']","[230, 500]",True
346,HGBEM3E1,13,Monday,Morning,02:00,340,['Kelvin Hall'],[500],True
347,HGBEM4E1,7,Friday,Morning,02:00,17,['John McIntyre Rm 201'],[100],True
348,HGCEMAE1,16,Tuesday,Morning,02:00,2,['Gilbert Scott Conf Suite Rm 356'],[40],False
349,HGCEMBE1,14,Monday,Afternoon,02:00,38,['Sir Charles Wilson'],[60],True
350,HGCEMCE1,25,Friday,Morning,02:00,6,['WILTF'],[60],True
351,HGCEMME1,16,Tuesday,Morning,02:00,90,['Kelvin Gallery'],[230],True
352,J1A102E1,17,Tuesday,Afternoon,02:00,45,"['WILT 112', 'St Andrews Rm 227 ']","[50, 50]",True
353,J1A110E1,14,Monday,Afternoon,02:00,43,['Kelvin Gallery'],[230],True
354,J1A111E1,10,Saturday,Morning,02:00,44,"['James Watt Design Studio B', 'Sir Charles Wilson', 'Fore', 'Randolph', 'WILT 112']","[69, 60, 64, 85, 50]",True
355,J1A112E1,5,Thursday,Afternoon,02:00,11,['St Andrews Rm 237'],[30],True
356,J1A202E1,22,Thursday,Morning,02:00,44,['WILTF'],[60],True
357,J1A203E1,26,Friday,Afternoon,01:30,48,['Randolph'],[85],True
358,J1B109E1,23,Thursday,Afternoon,02:00,47,['Kelvin Hall'],[500],True
359,J1B111E1,19,Wednesday,Morning,02:00,56,['Kelvin Hall'],[500],True
360,J1B113E1,26,Friday,Afternoon,02:00,47,['St Andrews Rm 227 '],[50],True
361,J1B115E1,4,Thursday,Morning,02:00,11,['Gilbert Scott Conf Suite Rm 251'],[15],True
362,J1B116E1,7,Friday,Morning,02:00,11,['Adam Smith 915'],[26],True
363,J1B117E1,16,Tuesday,Morning,02:00,59,"['Fore', 'Kelvin Gallery']","[64, 230]",True
364,J1B203E1,10,Saturday,Morning,02:00,11,['Gilbert Scott Conf Suite Rm 356'],[40],True
365,J1C106E1,13,Monday,Morning,02:00,20,['St Andrews Rm 234'],[40],True
366,J1C111E1,4,Thursday,Morning,02:00,35,['WILTF'],[60],True
367,J1C112E1,7,Friday,Morning,02:00,37,['St Andrews Rm 234'],[40],True
368,J1C116E1,8,Friday,Afternoon,02:00,10,['Gilbert Scott Conf Suite Rm 253'],[40],True
369,J1C119E1,11,Saturday,Afternoon,02:00,40,['Kelvin Hall'],[500],True
370,J1C122E1,16,Tuesday,Morning,02:00,10,['Kelvin Hall'],[500],True
371,J1C125E1,2,Wednesday,Afternoon,03:00,11,['Gilbert Scott Conf Suite Rm 253'],[40],True
372,J1C205E1,22,Thursday,Morning,02:00,11,['James Watt Design Studio A'],[54],True
373,J1C227E1,26,Friday,Afternoon,02:00,17,['Kelvin Blg Rm 220'],[50],True
374,J51IMAE1,20,Wednesday,Afternoon,02:00,47,"['John McIntyre Rm 201', 'Kelvin Hall']","[100, 500]",True
375,J51R01E1,10,Saturday,Morning,02:00,104,"['Kelvin Hall', 'OTC', 'St Andrews Gym Hall']","[500, 110, 110]",True
376,J52EMME1,22,Thursday,Morning,02:00,36,['James Watt Design Studio A'],[54],True
377,J5BORME1,17,Tuesday,Afternoon,02:00,12,['Kelvin Blg Rm 220'],[50],True
378,J5BSMAE1,26,Friday,Afternoon,02:00,14,"['Adam Smith 915', 'Randolph']","[26, 85]",True
379,J5BSTME1,4,Thursday,Morning,02:00,42,['Kelvin Blg Rm 323/324'],[50],True
380,J5CCCEE1,22,Thursday,Morning,02:00,29,['Bute'],[230],True
381,J5CCRME1,14,Monday,Afternoon,02:00,25,"['John McIntyre Rm 208', 'Gilbert Scott Conf Suite Rm 253']","[40, 40]",True
382,J5CMUSE1,5,Thursday,Afternoon,02:00,46,['St Andrews Gym Hall'],[110],True
383,K1AEU1E1,19,Wednesday,Morning,02:00,53,"['OTC', 'Kelvin Gallery']","[110, 230]",True
384,K1AHRSE1,7,Friday,Morning,02:00,53,['John McIntyre Rm 201'],[100],True
385,K1AHWAE2,15,Monday,Evening,00:50,58,['OTC'],[110],True
386,K1APADE1,13,Monday,Morning,02:00,59,"['Randolph', 'WILTF']","[85, 60]",True
387,K1ATS1E1,4,Thursday,Morning,02:00,54,"['John McIntyre Rm 201', 'OTC']","[100, 110]",True
388,K1BACOE1,5,Thursday,Afternoon,02:00,52,['Kelvin Hall'],[500],True
389,K1BBS1E1,22,Thursday,Morning,02:00,48,"['OTC', 'St Andrews Rm 227 ']","[110, 50]",True
390,K1BCSTE1,11,Saturday,Afternoon,02:00,48,['Rankine 630'],[55],True
391,K1BTMSE1,22,Thursday,Morning,02:00,51,"['St Andrews Gym Hall', 'Hunter West']","[110, 195]",True
392,K41110E1,22,Thursday,Morning,01:30,31,['Bute'],[230],True
393,K41210E1,26,Friday,Afternoon,01:30,30,['James Watt Design Studio B'],[69],True
394,K42120E1,11,Saturday,Afternoon,01:30,31,['WILTF'],[60],True
395,K43100E1,16,Tuesday,Morning,01:30,28,"['Rankine 629', 'St Andrews Rm 237']","[53, 30]",True
396,K4C110E1,6,Thursday,Evening,01:30,42,['Kelvin Hall'],[500],True
397,K4C120E1,9,Friday,Evening,01:30,42,['Kelvin Blg Rm 220'],[50],True
398,K4C140E1,2,Wednesday,Afternoon,01:30,43,"['John McIntyre Rm 201', 'Kelvin Hall']","[100, 500]",True
399,K4C280E1,14,Monday,Afternoon,02:00,9,['Kelvin Hall'],[500],True
400,K4C290E1,11,Saturday,Afternoon,02:00,8,['Joseph Black A504'],[25],True
401,K4P100E1,15,Monday,Evening,01:30,16,['Hunter East'],[195],True
402,K4P300E1,19,Wednesday,Morning,02:00,21,['Kelvin Blg Rm 220'],[50],True
403,L11100E1,2,Wednesday,Afternoon,03:00,160,['Hunter East'],[195],True
404,L11101E1,10,Saturday,Morning,01:30,126,"['Hunter West', 'Kelvin Hall']","[195, 500]",True
405,L11102E1,10,Saturday,Morning,01:30,63,['Fore'],[64],True
406,L11110E1,14,Monday,Afternoon,02:00,25,['Senate'],[80],True
407,L11111E1,17,Tuesday,Afternoon,02:00,32,['OTC'],[110],True
408,L11120E1,24,Thursday,Evening,01:30,89,['Kelvin Gallery'],[230],True
409,L11130E1,18,Tuesday,Evening,01:30,14,['Sir Charles Wilson'],[60],True
410,L11140E1,19,Wednesday,Morning,01:30,32,"['Senate', 'Gilbert Scott Conf Suite Rm 250']","[80, 40]",True
411,L11150E1,22,Thursday,Morning,01:30,56,['Hunter West'],[195],True
412,L12302E1,2,Wednesday,Afternoon,02:00,107,['Kelvin Hall'],[500],True
413,L12303E1,18,Tuesday,Evening,01:00,137,['Kelvin Gallery'],[230],True
414,L12310E1,7,Friday,Morning,02:00,21,['OTC'],[110],True
415,L12320E1,13,Monday,Morning,03:00,31,['Kelvin Blg Rm 220'],[50],True
416,L12330E1,10,Saturday,Morning,02:00,35,['James Watt Design Studio B'],[69],True
417,L12404E1,24,Thursday,Evening,01:00,105,['Bute'],[230],True
418,L13502E1,27,Friday,Evening,01:30,58,['Kelvin Gallery'],[230],True
419,L13503E1,5,Thursday,Afternoon,02:00,42,['Kelvin Hall'],[500],True
420,L13504E1,16,Tuesday,Morning,01:30,46,['St Andrews Gym Hall'],[110],True
421,L13505E1,23,Thursday,Afternoon,02:00,68,['Kelvin Gallery'],[230],True
422,L13507E1,7,Friday,Morning,01:30,64,['James Watt Design Studio B'],[69],True
423,L13508E1,25,Friday,Morning,01:30,52,['St Andrews Gym Hall'],[110],True
424,L13509E1,10,Saturday,Morning,01:30,33,['Hunter East'],[195],True
425,L13510E1,2,Wednesday,Afternoon,02:00,11,['Gilbert Scott Conf Suite Rm 250'],[40],True
426,L13511E1,19,Wednesday,Morning,02:00,8,['Kelvin Hall'],[500],True
427,L13516E1,13,Monday,Morning,01:30,20,"['Kelvin Blg Rm 220', 'James Watt Design Studio A']","[50, 54]",True
428,L13520E1,16,Tuesday,Morning,02:00,15,['Kelvin Blg Rm 220'],[50],True
429,L13521E1,2,Wednesday,Afternoon,02:00,20,['WILTF'],[60],True
430,L31004E1,4,Thursday,Morning,02:00,88,['Hunter West'],[195],True
431,L31005E1,13,Monday,Morning,02:00,68,['James Watt Design Studio B'],[69],True
432,L31013E1,5,Thursday,Afternoon,02:00,59,['James Watt Design Studio B'],[69],True
433,L31073E1,19,Wednesday,Morning,02:00,1,['Rankine 601'],[37],True
434,L31097E1,20,Wednesday,Afternoon,02:00,62,['Bute'],[230],True
435,L31107E1,22,Thursday,Morning,02:00,48,['Fore'],[64],True
436,L31109E1,16,Tuesday,Morning,02:00,52,['James Watt Design Studio A'],[54],True
437,L3B015E1,1,Wednesday,Morning,02:00,34,['Kelvin Blg Rm 220'],[50],True
438,L3B021E1,11,Saturday,Afternoon,02:00,30,['St Andrews Gym Hall'],[110],True
439,L3B026E1,26,Friday,Afternoon,02:00,26,['Gilbert Scott Conf Suite Rm 250'],[40],True
440,L3B030E1,8,Friday,Afternoon,01:30,27,['St Andrews Rm 237'],[30],True
441,L3B032E1,16,Tuesday,Morning,02:00,48,['OTC'],[110],True
442,L3B036E1,5,Thursday,Afternoon,02:00,25,['WILTF'],[60],True
443,L3B046E1,4,Thursday,Morning,01:30,21,"['Kelvin Blg Rm 220', 'Rankine 629']","[50, 53]",True
444,L3B049E1,19,Wednesday,Morning,01:30,35,['St Andrews Rm 227 '],[50],True
445,L3B090E1,1,Wednesday,Morning,02:00,32,['Kelvin Blg Rm 323/324'],[50],True
446,L3B100E1,8,Friday,Afternoon,01:30,21,['St Andrews Rm 234'],[40],True
447,L3C064E1,22,Thursday,Morning,02:00,18,"['Fore', 'Bute']","[64, 230]",True
448,L3C086E1,22,Thursday,Morning,02:00,50,['WILT 112'],[50],True
449,L81112E1,14,Monday,Afternoon,02:00,89,['Hunter West'],[195],True
450,L81122E1,5,Thursday,Afternoon,02:00,104,['Kelvin Gallery'],[230],True
451,L82111E1,11,Saturday,Afternoon,02:00,70,['Kelvin Gallery'],[230],True
452,L82113E1,6,Thursday,Evening,01:30,75,['St Andrews Gym Hall'],[110],True
453,L82120E1,27,Friday,Evening,01:30,46,['Kelvin Blg Rm 220'],[50],True
454,L82121E1,18,Tuesday,Evening,01:30,26,['James Watt Design Studio B'],[69],True
455,L82124E1,20,Wednesday,Afternoon,01:30,1,['Hunter East'],[195],False
456,L82125E1,20,Wednesday,Afternoon,02:00,83,['Hunter West'],[195],True
457,L82132E1,1,Wednesday,Morning,01:30,36,"['John McIntyre Rm 208', 'Gilbert Scott Conf Suite Rm 356']","[40, 40]",True
458,L83112E1,23,Thursday,Afternoon,02:00,42,['Kelvin Hall'],[500],True
459,L83115E1,1,Wednesday,Morning,02:00,52,"['Randolph', 'Senate']","[85, 80]",True
460,L83118E1,4,Thursday,Morning,02:00,24,"['James Watt Design Studio A', 'WILTF']","[54, 60]",True
461,L83120E1,19,Wednesday,Morning,02:00,14,['Adam Smith 915'],[26],True
462,L83121E1,10,Saturday,Morning,02:00,8,['Rankine 601'],[37],True
463,L83122E1,10,Saturday,Morning,02:00,13,['WILTF'],[60],True
464,L83123E1,23,Thursday,Afternoon,02:00,8,['Gilbert Scott Conf Suite Rm 253'],[40],True
465,L83160E1,26,Friday,Afternoon,03:00,82,"['OTC', 'Kelvin Hall']","[110, 500]",True
466,LK10FAE1,23,Thursday,Afternoon,01:00,44,['Sir Charles Wilson'],[60],True
467,LK10GAE1,20,Wednesday,Afternoon,01:00,50,['WILT 112'],[50],True
468,LK10IAE1,10,Saturday,Morning,01:00,53,['James Watt Design Studio A'],[54],True
469,LK10JAE1,18,Tuesday,Evening,01:00,58,['WILTF'],[60],True
470,LK10KBE1,1,Wednesday,Morning,01:00,6,['Gilbert Scott Conf Suite Rm 250'],[40],True
471,LK10RAE1,2,Wednesday,Afternoon,01:00,16,['St Andrews Rm 237'],[30],True
472,LK10SAE1,23,Thursday,Afternoon,01:00,74,['OTC'],[110],True
473,LK44FAE1,5,Thursday,Afternoon,03:00,32,['James Watt Design Studio A'],[54],True
474,LK44GAE1,16,Tuesday,Morning,03:00,11,['Sir Charles Wilson'],[60],True
475,LK44SAE1,13,Monday,Morning,03:00,9,['John McIntyre Rm 208'],[40],True
476,LKA1FAE1,26,Friday,Afternoon,02:00,141,['Hunter West'],[195],True
477,LKA1GAE1,16,Tuesday,Morning,02:00,48,['James Watt Design Studio B'],[69],True
478,LKA1IAE1,13,Monday,Morning,02:00,11,['St Andrews Rm 237'],[30],True
479,LKA1JAE1,27,Friday,Evening,02:00,6,['Gilbert Scott Conf Suite Rm 253'],[40],True
480,LKA1RAE1,26,Friday,Afternoon,02:00,9,['Gilbert Scott Conf Suite Rm 251'],[15],True
481,LKA1SAE1,19,Wednesday,Morning,02:00,21,['Kelvin Hall'],[500],False
482,LKB2FAE1,4,Thursday,Morning,01:00,50,['James Watt Design Studio A'],[54],True
483,LKB2GAE1,15,Monday,Evening,01:00,24,['Kelvin Hall'],[500],True
484,LKB2JAE1,7,Friday,Morning,01:00,5,['Kelvin Blg Rm 323/324'],[50],True
485,LKB2SAE1,1,Wednesday,Morning,01:00,9,['OTC'],[110],True
486,LKC3FAE1,7,Friday,Morning,03:00,51,['Rankine 629'],[53],True
487,LKC3GAE1,25,Friday,Morning,03:00,22,['Rankine 601'],[37],True
488,LKC3RAE1,2,Wednesday,Afternoon,03:00,1,['Sir Charles Wilson'],[60],False
489,LKC3SAE1,19,Wednesday,Morning,03:00,3,['Bute'],[230],False
490,M11341E1,9,Friday,Evening,01:30,13,['St Andrews Gym Hall'],[110],True
491,M11343E1,27,Friday,Evening,01:30,14,['Gilbert Scott Conf Suite Rm 250'],[40],True
492,M11345E1,1,Wednesday,Morning,01:30,72,['Bute'],[230],True
493,M11347E1,16,Tuesday,Morning,01:30,80,['John McIntyre Rm 201'],[100],True
494,M11351E1,14,Monday,Afternoon,02:00,38,['Kelvin Blg Rm 323/324'],[50],True
495,M11451E1,13,Monday,Morning,02:00,40,['Kelvin Gallery'],[230],True
496,M12353E1,13,Monday,Morning,02:00,64,['Senate'],[80],True
497,M12365E1,2,Wednesday,Afternoon,02:00,41,['Senate'],[80],True
498,M13367E1,16,Tuesday,Morning,02:00,8,['Hunter East'],[195],True
499,M13369E1,22,Thursday,Morning,02:00,41,"['John McIntyre Rm 201', 'Senate']","[100, 80]",True
500,M13468E1,20,Wednesday,Afternoon,02:00,1,['59 Oakfield Ave Rm 302 (no lift)'],[10],False
501,M1B351E1,16,Tuesday,Morning,01:30,11,['Joseph Black A504'],[25],True
502,M1B355E1,16,Tuesday,Morning,02:00,29,['Rankine 601'],[37],True
503,M1B357E1,8,Friday,Afternoon,01:30,22,['Kelvin Hall'],[500],True
504,M1B359E1,2,Wednesday,Afternoon,02:00,22,"['Rankine 601', 'Rankine 630']","[37, 55]",True
505,M1B363E1,1,Wednesday,Morning,02:00,37,['Gilbert Scott Conf Suite Rm 253'],[40],True
506,M1B372E1,26,Friday,Afternoon,02:00,33,['Rankine 629'],[53],True
507,M1B373E1,25,Friday,Morning,02:00,34,['St Andrews Rm 227 '],[50],True
508,M1B374E1,11,Saturday,Afternoon,02:00,15,['Rankine 629'],[53],True
509,M1B380E1,19,Wednesday,Morning,01:30,17,['St Andrews Rm 234'],[40],True
510,M1B382E1,14,Monday,Afternoon,02:00,13,['Kelvin Gallery'],[230],True
511,M31001E1,13,Monday,Morning,02:00,171,"['Hunter East', 'Kelvin Hall']","[195, 500]",True
512,M31006E1,19,Wednesday,Morning,02:00,82,['John McIntyre Rm 201'],[100],True
513,M31012E1,2,Wednesday,Afternoon,02:00,168,"['Hunter East', 'Hunter West']","[195, 195]",True
514,M33036E1,22,Thursday,Morning,02:00,10,['Hunter West'],[195],False
515,M33042E1,2,Wednesday,Afternoon,02:00,97,['St Andrews Gym Hall'],[110],True
516,M33053E1,23,Thursday,Afternoon,02:00,28,['Kelvin Blg Rm 220'],[50],True
517,M33059E1,25,Friday,Morning,03:00,30,"['Rankine 601', 'John McIntyre Rm 201']","[37, 100]",True
518,M33060E1,14,Monday,Afternoon,02:00,82,['Hunter East'],[195],True
519,M33064E1,16,Tuesday,Morning,02:00,29,['WILT 112'],[50],True
520,M33074E1,11,Saturday,Afternoon,02:00,48,['Kelvin Blg Rm 323/324'],[50],True
521,M3A002E1,25,Friday,Morning,02:00,155,['Hunter East'],[195],True
522,M3A010E1,15,Monday,Evening,01:30,187,['Kelvin Gallery'],[230],True
523,M3A015E1,18,Tuesday,Evening,01:30,176,"['Kelvin Gallery', 'Hunter East']","[230, 195]",True
524,M3A019E1,25,Friday,Morning,01:30,42,['Rankine 630'],[55],True
525,M3B030E1,22,Thursday,Morning,02:00,184,"['Kelvin Gallery', 'Kelvin Hall']","[230, 500]",True
526,M3B031E1,26,Friday,Afternoon,02:00,58,"['Hunter West', 'Kelvin Hall']","[195, 500]",True
527,M3B034E1,7,Friday,Morning,02:00,21,['St Andrews Rm 227 '],[50],True
528,M3B043E1,5,Thursday,Afternoon,02:00,51,"['Rankine 629', 'Kelvin Hall']","[53, 500]",True
529,M3B049E1,5,Thursday,Afternoon,02:00,9,['Rankine 630'],[55],True
530,M3B055E1,10,Saturday,Morning,02:00,63,['OTC'],[110],True
531,M3B057E1,13,Monday,Morning,02:00,28,"['St Andrews Rm 237', 'James Watt Design Studio A']","[30, 54]",True
532,M3B062E1,1,Wednesday,Morning,02:00,12,"['St Andrews Rm 237', 'Gilbert Scott Conf Suite Rm 251']","[30, 15]",True
533,M3B066E1,19,Wednesday,Morning,02:00,76,['Hunter East'],[195],True
534,N11102E1,7,Friday,Morning,02:00,155,['Kelvin Hall'],[500],True
535,N11103E1,4,Thursday,Morning,02:00,90,['John McIntyre Rm 201'],[100],True
536,N12203E1,23,Thursday,Afternoon,01:30,102,['St Andrews Gym Hall'],[110],True
537,N12403E1,10,Saturday,Morning,02:00,81,['Randolph'],[85],True
538,N13301E1,2,Wednesday,Afternoon,02:00,20,"['St Andrews Rm 237', 'Rankine 629']","[30, 53]",True
539,N13302E1,14,Monday,Afternoon,02:00,17,['WILT 112'],[50],True
540,N13303E1,13,Monday,Morning,01:30,67,['John McIntyre Rm 201'],[100],True
541,N13304E1,27,Friday,Evening,01:30,125,['Kelvin Hall'],[500],True
542,N13305E1,19,Wednesday,Morning,02:10,28,"['Rankine 629', 'Kelvin Gallery']","[53, 230]",True
543,N1A104E1,8,Friday,Afternoon,01:30,62,['St Andrews Gym Hall'],[110],True
544,N1A110E1,11,Saturday,Afternoon,01:30,83,['Bute'],[230],True
545,N1A402E1,1,Wednesday,Morning,02:00,83,['John McIntyre Rm 201'],[100],True
546,N1B201E1,24,Thursday,Evening,01:30,120,['Kelvin Hall'],[500],True
547,N1B202E1,13,Monday,Morning,01:30,123,['Kelvin Gallery'],[230],True
548,N1B404E1,7,Friday,Morning,02:00,30,['Randolph'],[85],True
549,N1B405E1,5,Thursday,Afternoon,02:00,45,['Rankine 629'],[53],True
550,N1B406E1,16,Tuesday,Morning,01:30,48,['Kelvin Hall'],[500],True
551,N1B407E1,19,Wednesday,Morning,02:00,38,['Rankine 629'],[53],True
552,N1B408E1,26,Friday,Afternoon,02:00,14,['Sir Charles Wilson'],[60],True
553,N1B409E1,4,Thursday,Morning,02:00,31,['St Andrews Gym Hall'],[110],True
554,N1B410E1,21,Wednesday,Evening,01:30,114,['Bute'],[230],True
555,N1B420E1,9,Friday,Evening,01:30,19,['Hunter West'],[195],True
556,N1B422E1,16,Tuesday,Morning,02:00,25,"['Rankine 601', 'John McIntyre Rm 201']","[37, 100]",True
557,Q13013E1,7,Friday,Morning,01:30,1,['Rankine 601'],[37],False
558,Q13017E1,27,Friday,Evening,01:30,2,['Kelvin Gallery'],[230],False
559,Q31301E1,17,Tuesday,Afternoon,02:00,78,['Kelvin Gallery'],[230],True
560,Q32302E1,15,Monday,Evening,01:30,45,['WILTF'],[60],True
561,Q33211E1,15,Monday,Evening,01:30,56,['Fore'],[64],True
562,Q33307E1,17,Tuesday,Afternoon,02:00,51,['James Watt Design Studio B'],[69],True
563,Q33308E1,23,Thursday,Afternoon,03:00,48,"['OTC', 'Fore']","[110, 64]",True
564,Q3A201E1,3,Wednesday,Evening,02:00,64,['Bute'],[230],True
565,Q3A301E1,8,Friday,Afternoon,02:00,2,['Senate'],[80],False
566,Q3A303E1,24,Thursday,Evening,01:30,10,['Gilbert Scott Conf Suite Rm 251'],[15],True
567,Q3A307E1,10,Saturday,Morning,02:00,26,['St Andrews Rm 227 '],[50],True
568,Q3A308E1,11,Saturday,Afternoon,03:00,26,['St Andrews Gym Hall'],[110],True
569,Q3B201E1,23,Thursday,Afternoon,01:30,17,['John McIntyre Rm 208'],[40],True
570,Q3B211E1,9,Friday,Evening,01:30,6,['Kelvin Hall'],[500],True
571,Q4A101E1,14,Monday,Afternoon,03:00,49,"['Kelvin Blg Rm 323/324', 'Senate']","[50, 80]",True
572,Q4A106E1,10,Saturday,Morning,03:00,11,['Gilbert Scott Conf Suite Rm 356'],[40],True
573,Q4A210E1,20,Wednesday,Afternoon,03:00,39,['Kelvin Gallery'],[230],True
574,Q4A219E1,26,Friday,Afternoon,03:00,7,['Kelvin Gallery'],[230],True
575,Q4B102E1,8,Friday,Afternoon,03:00,22,"['OTC', 'John McIntyre Rm 201']","[110, 100]",True
576,Q4B104E1,1,Wednesday,Morning,02:00,14,['Rankine 601'],[37],True
577,Q81001E1,13,Monday,Morning,02:00,100,['Bute'],[230],True
578,Q81003E1,1,Wednesday,Morning,02:00,47,"['Kelvin Blg Rm 323/324', 'Sir Charles Wilson']","[50, 60]",True
579,Q81009E1,8,Friday,Afternoon,01:00,16,['Fore'],[64],True
580,Q81011E1,20,Wednesday,Afternoon,01:00,2,['Kelvin Hall'],[500],False
581,Q81016E1,24,Thursday,Evening,01:00,14,['Adam Smith 915'],[26],True
582,Q82024E1,5,Thursday,Afternoon,01:30,5,['WILT 112'],[50],True
583,Q82028E1,4,Thursday,Morning,01:30,6,['James Watt Design Studio B'],[69],True
584,Q82031E1,7,Friday,Morning,01:00,3,['59 Oakfield Ave Rm 302 (no lift)'],[10],False
585,Q83108E1,10,Saturday,Morning,01:00,1,['Joseph Black C407 (no lift)'],[25],False
586,Q83110E1,24,Thursday,Evening,01:00,1,['Senate'],[80],False
587,Q83142E1,1,Wednesday,Morning,02:00,13,['Fore'],[64],True
588,Q83144E1,19,Wednesday,Morning,01:00,6,"['Adam Smith 915', 'St Andrews Rm 237']","[26, 30]",True
